funcid,dim,milestone,error
5,10,1,8.988745e+01
5,10,2,6.114869e+01
5,10,3,6.114869e+01
5,10,5,6.110974e+01
5,10,10,5.982239e+01
5,10,20,4.933997e+01
5,10,30,4.811655e+01
5,10,40,4.811655e+01
5,10,50,4.811655e+01
5,10,60,3.558847e+01
5,10,70,3.558847e+01
5,10,80,3.558847e+01
5,10,90,3.558847e+01
5,10,100,3.558847e+01
5,10,1,6.799519e+01
5,10,2,6.799519e+01
5,10,3,5.605570e+01
5,10,5,3.193250e+01
5,10,10,3.193250e+01
5,10,20,3.193250e+01
5,10,30,3.193250e+01
5,10,40,3.193250e+01
5,10,50,3.193250e+01
5,10,60,3.193250e+01
5,10,70,3.193250e+01
5,10,80,3.193250e+01
5,10,90,3.193250e+01
5,10,100,3.193250e+01
5,10,1,9.015204e+01
5,10,2,5.721119e+01
5,10,3,5.721119e+01
5,10,5,5.599721e+01
5,10,10,5.224630e+01
5,10,20,5.075918e+01
5,10,30,5.075918e+01
5,10,40,5.075918e+01
5,10,50,4.156924e+01
5,10,60,3.526465e+01
5,10,70,3.526465e+01
5,10,80,3.526465e+01
5,10,90,3.526465e+01
5,10,100,3.526465e+01
5,10,1,7.918492e+01
5,10,2,5.613612e+01
5,10,3,5.422863e+01
5,10,5,5.422863e+01
5,10,10,5.422863e+01
5,10,20,4.921550e+01
5,10,30,4.921550e+01
5,10,40,4.747474e+01
5,10,50,4.747474e+01
5,10,60,4.735562e+01
5,10,70,4.735562e+01
5,10,80,4.418847e+01
5,10,90,4.418847e+01
5,10,100,4.418847e+01
5,10,1,7.284470e+01
5,10,2,5.842456e+01
5,10,3,4.134691e+01
5,10,5,4.134691e+01
5,10,10,4.134691e+01
5,10,20,4.134691e+01
5,10,30,4.134691e+01
5,10,40,4.134691e+01
5,10,50,3.656952e+01
5,10,60,3.656952e+01
5,10,70,3.656952e+01
5,10,80,3.656952e+01
5,10,90,3.656952e+01
5,10,100,3.656952e+01
5,10,1,7.648970e+01
5,10,2,7.648970e+01
5,10,3,6.852430e+01
5,10,5,5.687867e+01
5,10,10,5.687867e+01
5,10,20,4.477318e+01
5,10,30,4.477318e+01
5,10,40,4.477318e+01
5,10,50,4.364334e+01
5,10,60,4.244059e+01
5,10,70,4.244059e+01
5,10,80,4.244059e+01
5,10,90,4.244059e+01
5,10,100,4.244059e+01
5,10,1,6.107087e+01
5,10,2,6.107087e+01
5,10,3,6.065328e+01
5,10,5,6.065328e+01
5,10,10,4.929410e+01
5,10,20,4.024552e+01
5,10,30,4.024552e+01
5,10,40,4.024552e+01
5,10,50,4.024552e+01
5,10,60,4.024552e+01
5,10,70,4.024552e+01
5,10,80,4.024552e+01
5,10,90,4.024552e+01
5,10,100,4.024552e+01
5,10,1,7.693343e+01
5,10,2,7.574692e+01
5,10,3,7.574692e+01
5,10,5,5.431315e+01
5,10,10,4.304200e+01
5,10,20,4.304200e+01
5,10,30,4.222847e+01
5,10,40,3.512166e+01
5,10,50,3.512166e+01
5,10,60,3.512166e+01
5,10,70,3.512166e+01
5,10,80,3.512166e+01
5,10,90,3.512166e+01
5,10,100,3.512166e+01
5,10,1,6.480004e+01
5,10,2,6.480004e+01
5,10,3,6.480004e+01
5,10,5,6.480004e+01
5,10,10,5.202223e+01
5,10,20,2.596769e+01
5,10,30,2.596769e+01
5,10,40,2.596769e+01
5,10,50,2.596769e+01
5,10,60,2.596769e+01
5,10,70,2.596769e+01
5,10,80,2.596769e+01
5,10,90,2.596769e+01
5,10,100,2.596769e+01
5,10,1,7.969925e+01
5,10,2,6.989956e+01
5,10,3,6.989956e+01
5,10,5,6.979869e+01
5,10,10,6.082017e+01
5,10,20,5.607788e+01
5,10,30,5.607788e+01
5,10,40,4.383620e+01
5,10,50,4.383620e+01
5,10,60,3.921449e+01
5,10,70,3.921449e+01
5,10,80,3.921449e+01
5,10,90,3.921449e+01
5,10,100,3.921449e+01
