funcid,dim,milestone,error
27,10,1,4.237622e+02
27,10,2,4.237622e+02
27,10,3,4.237622e+02
27,10,5,4.237622e+02
27,10,10,4.222354e+02
27,10,20,4.110300e+02
27,10,30,4.110300e+02
27,10,40,4.110300e+02
27,10,50,4.110300e+02
27,10,60,4.110300e+02
27,10,70,4.073003e+02
27,10,80,4.073003e+02
27,10,90,4.073003e+02
27,10,100,4.073003e+02
27,10,1,4.355756e+02
27,10,2,4.333747e+02
27,10,3,4.333747e+02
27,10,5,4.304121e+02
27,10,10,4.157374e+02
27,10,20,4.157374e+02
27,10,30,4.157374e+02
27,10,40,4.157374e+02
27,10,50,4.136242e+02
27,10,60,4.136242e+02
27,10,70,4.136242e+02
27,10,80,4.136242e+02
27,10,90,4.136242e+02
27,10,100,4.136242e+02
27,10,1,4.581103e+02
27,10,2,4.345668e+02
27,10,3,4.345668e+02
27,10,5,4.267868e+02
27,10,10,4.186727e+02
27,10,20,4.182541e+02
27,10,30,4.182541e+02
27,10,40,4.182541e+02
27,10,50,4.182541e+02
27,10,60,4.182541e+02
27,10,70,4.182541e+02
27,10,80,4.182541e+02
27,10,90,4.182541e+02
27,10,100,4.182541e+02
27,10,1,4.731764e+02
27,10,2,4.443672e+02
27,10,3,4.443672e+02
27,10,5,4.353931e+02
27,10,10,4.238834e+02
27,10,20,4.238834e+02
27,10,30,4.177167e+02
27,10,40,4.177167e+02
27,10,50,4.177167e+02
27,10,60,4.177167e+02
27,10,70,4.177167e+02
27,10,80,4.142397e+02
27,10,90,4.142397e+02
27,10,100,4.142397e+02
27,10,1,4.443956e+02
27,10,2,4.248394e+02
27,10,3,4.248394e+02
27,10,5,4.248394e+02
27,10,10,4.178559e+02
27,10,20,4.178559e+02
27,10,30,4.178559e+02
27,10,40,4.178559e+02
27,10,50,4.178559e+02
27,10,60,4.171947e+02
27,10,70,4.171947e+02
27,10,80,4.171947e+02
27,10,90,4.151726e+02
27,10,100,4.151726e+02
27,10,1,4.816949e+02
27,10,2,4.427536e+02
27,10,3,4.271845e+02
27,10,5,4.271845e+02
27,10,10,4.118793e+02
27,10,20,4.118793e+02
27,10,30,4.118793e+02
27,10,40,4.118793e+02
27,10,50,4.118793e+02
27,10,60,4.118793e+02
27,10,70,4.118793e+02
27,10,80,4.118793e+02
27,10,90,4.118793e+02
27,10,100,4.118793e+02
27,10,1,4.252344e+02
27,10,2,4.209266e+02
27,10,3,4.209266e+02
27,10,5,4.209266e+02
27,10,10,4.193560e+02
27,10,20,4.193560e+02
27,10,30,4.193560e+02
27,10,40,4.180194e+02
27,10,50,4.145213e+02
27,10,60,4.145213e+02
27,10,70,4.145213e+02
27,10,80,4.145213e+02
27,10,90,4.145213e+02
27,10,100,4.145213e+02
27,10,1,4.558256e+02
27,10,2,4.372746e+02
27,10,3,4.372746e+02
27,10,5,4.275622e+02
27,10,10,4.194641e+02
27,10,20,4.179700e+02
27,10,30,4.179700e+02
27,10,40,4.179700e+02
27,10,50,4.179700e+02
27,10,60,4.179700e+02
27,10,70,4.119681e+02
27,10,80,4.119681e+02
27,10,90,4.119681e+02
27,10,100,4.119681e+02
27,10,1,4.713929e+02
27,10,2,4.395142e+02
27,10,3,4.395142e+02
27,10,5,4.395142e+02
27,10,10,4.254164e+02
27,10,20,4.172426e+02
27,10,30,4.172426e+02
27,10,40,4.172426e+02
27,10,50,4.172426e+02
27,10,60,4.172426e+02
27,10,70,4.172426e+02
27,10,80,4.172426e+02
27,10,90,4.172426e+02
27,10,100,4.163744e+02
27,10,1,4.933912e+02
27,10,2,4.761168e+02
27,10,3,4.373412e+02
27,10,5,4.326749e+02
27,10,10,4.124001e+02
27,10,20,4.083731e+02
27,10,30,4.083731e+02
27,10,40,4.083731e+02
27,10,50,4.083731e+02
27,10,60,4.083731e+02
27,10,70,4.083731e+02
27,10,80,4.083731e+02
27,10,90,4.083731e+02
27,10,100,4.083731e+02
