funcid,dim,milestone,error
24,50,1,1.475087e+03
24,50,2,1.445044e+03
24,50,3,1.404210e+03
24,50,5,1.245234e+03
24,50,10,1.245234e+03
24,50,20,1.181941e+03
24,50,30,1.181941e+03
24,50,40,1.181941e+03
24,50,50,1.181941e+03
24,50,60,1.181941e+03
24,50,70,1.173971e+03
24,50,80,1.173971e+03
24,50,90,1.173971e+03
24,50,100,1.173971e+03
24,50,1,1.375901e+03
24,50,2,1.281744e+03
24,50,3,1.281744e+03
24,50,5,1.200190e+03
24,50,10,1.167091e+03
24,50,20,1.167091e+03
24,50,30,1.167091e+03
24,50,40,1.167091e+03
24,50,50,1.167091e+03
24,50,60,1.167091e+03
24,50,70,1.167091e+03
24,50,80,1.167091e+03
24,50,90,1.167091e+03
24,50,100,1.167091e+03
24,50,1,1.370979e+03
24,50,2,1.370979e+03
24,50,3,1.331042e+03
24,50,5,1.236313e+03
24,50,10,1.201981e+03
24,50,20,1.184889e+03
24,50,30,1.166444e+03
24,50,40,1.157980e+03
24,50,50,1.157980e+03
24,50,60,1.157980e+03
24,50,70,1.157980e+03
24,50,80,1.157980e+03
24,50,90,1.157980e+03
24,50,100,1.157980e+03
24,50,1,1.320788e+03
24,50,2,1.320788e+03
24,50,3,1.320788e+03
24,50,5,1.317572e+03
24,50,10,1.268054e+03
24,50,20,1.175995e+03
24,50,30,1.175995e+03
24,50,40,1.175995e+03
24,50,50,1.171656e+03
24,50,60,1.171656e+03
24,50,70,1.171656e+03
24,50,80,1.171656e+03
24,50,90,1.171656e+03
24,50,100,1.171656e+03
24,50,1,1.331148e+03
24,50,2,1.331148e+03
24,50,3,1.331148e+03
24,50,5,1.321444e+03
24,50,10,1.218537e+03
24,50,20,1.218537e+03
24,50,30,1.218537e+03
24,50,40,1.198010e+03
24,50,50,1.198010e+03
24,50,60,1.198010e+03
24,50,70,1.198010e+03
24,50,80,1.198010e+03
24,50,90,1.181246e+03
24,50,100,1.181246e+03
24,50,1,1.293624e+03
24,50,2,1.256640e+03
24,50,3,1.256640e+03
24,50,5,1.256640e+03
24,50,10,1.175431e+03
24,50,20,1.175431e+03
24,50,30,1.175431e+03
24,50,40,1.140791e+03
24,50,50,1.140791e+03
24,50,60,1.140791e+03
24,50,70,1.140791e+03
24,50,80,1.140791e+03
24,50,90,1.140791e+03
24,50,100,1.140791e+03
24,50,1,1.442155e+03
24,50,2,1.400529e+03
24,50,3,1.353333e+03
24,50,5,1.279515e+03
24,50,10,1.279515e+03
24,50,20,1.197610e+03
24,50,30,1.189488e+03
24,50,40,1.189488e+03
24,50,50,1.189488e+03
24,50,60,1.189488e+03
24,50,70,1.189488e+03
24,50,80,1.189488e+03
24,50,90,1.138534e+03
24,50,100,1.138534e+03
24,50,1,1.441935e+03
24,50,2,1.225662e+03
24,50,3,1.225662e+03
24,50,5,1.225662e+03
24,50,10,1.225662e+03
24,50,20,1.202602e+03
24,50,30,1.108247e+03
24,50,40,1.108247e+03
24,50,50,1.108247e+03
24,50,60,1.108247e+03
24,50,70,1.108247e+03
24,50,80,1.108247e+03
24,50,90,1.108247e+03
24,50,100,1.108247e+03
24,50,1,1.211852e+03
24,50,2,1.211852e+03
24,50,3,1.211852e+03
24,50,5,1.211852e+03
24,50,10,1.211852e+03
24,50,20,1.211852e+03
24,50,30,1.142227e+03
24,50,40,1.142227e+03
24,50,50,1.142227e+03
24,50,60,1.142227e+03
24,50,70,1.142227e+03
24,50,80,1.142227e+03
24,50,90,1.142227e+03
24,50,100,1.142227e+03
24,50,1,1.453044e+03
24,50,2,1.273399e+03
24,50,3,1.273399e+03
24,50,5,1.273399e+03
24,50,10,1.240175e+03
24,50,20,1.180499e+03
24,50,30,1.158178e+03
24,50,40,1.158178e+03
24,50,50,1.158178e+03
24,50,60,1.158178e+03
24,50,70,1.158178e+03
24,50,80,1.158178e+03
24,50,90,1.158178e+03
24,50,100,1.158178e+03
