funcid,dim,milestone,error
4,10,1,2.950204e+02
4,10,2,2.686341e+02
4,10,3,2.686341e+02
4,10,5,2.686341e+02
4,10,10,2.686341e+02
4,10,20,2.686341e+02
4,10,30,1.585472e+02
4,10,40,1.585472e+02
4,10,50,1.585472e+02
4,10,60,1.585472e+02
4,10,70,1.585472e+02
4,10,80,1.585472e+02
4,10,90,1.585472e+02
4,10,100,1.585472e+02
4,10,1,3.086334e+02
4,10,2,2.480334e+02
4,10,3,2.480334e+02
4,10,5,2.480334e+02
4,10,10,2.480334e+02
4,10,20,1.939877e+02
4,10,30,1.939877e+02
4,10,40,1.939877e+02
4,10,50,1.939877e+02
4,10,60,1.939877e+02
4,10,70,1.939877e+02
4,10,80,1.939877e+02
4,10,90,1.939877e+02
4,10,100,1.939877e+02
4,10,1,2.741091e+02
4,10,2,2.741091e+02
4,10,3,2.741091e+02
4,10,5,2.741091e+02
4,10,10,2.741091e+02
4,10,20,2.741091e+02
4,10,30,2.741091e+02
4,10,40,2.657151e+02
4,10,50,2.657151e+02
4,10,60,2.657151e+02
4,10,70,2.657151e+02
4,10,80,2.657151e+02
4,10,90,2.657151e+02
4,10,100,2.657151e+02
4,10,1,5.597138e+02
4,10,2,3.213632e+02
4,10,3,3.213632e+02
4,10,5,3.213632e+02
4,10,10,2.506114e+02
4,10,20,2.506114e+02
4,10,30,2.506114e+02
4,10,40,2.506114e+02
4,10,50,2.506114e+02
4,10,60,2.478647e+02
4,10,70,2.478647e+02
4,10,80,2.478647e+02
4,10,90,2.478647e+02
4,10,100,2.478647e+02
4,10,1,1.418935e+02
4,10,2,1.418935e+02
4,10,3,1.418935e+02
4,10,5,1.418935e+02
4,10,10,1.418935e+02
4,10,20,1.418935e+02
4,10,30,1.418935e+02
4,10,40,1.418935e+02
4,10,50,1.418935e+02
4,10,60,1.418935e+02
4,10,70,1.418935e+02
4,10,80,1.418935e+02
4,10,90,1.418935e+02
4,10,100,1.418935e+02
4,10,1,4.141538e+02
4,10,2,4.141538e+02
4,10,3,4.141538e+02
4,10,5,4.141538e+02
4,10,10,2.830762e+02
4,10,20,2.665433e+02
