funcid,dim,milestone,error
25,10,1,6.792343e+02
25,10,2,6.792343e+02
25,10,3,6.792343e+02
25,10,5,6.792343e+02
25,10,10,5.222541e+02
25,10,20,5.222541e+02
25,10,30,5.222541e+02
25,10,40,5.222541e+02
25,10,50,5.222541e+02
25,10,60,5.222541e+02
25,10,70,5.222541e+02
25,10,80,5.222541e+02
25,10,90,5.222541e+02
25,10,100,5.222541e+02
25,10,1,6.463686e+02
25,10,2,5.335478e+02
25,10,3,5.335478e+02
25,10,5,5.335478e+02
25,10,10,5.335478e+02
25,10,20,5.335478e+02
25,10,30,5.335478e+02
25,10,40,5.335478e+02
25,10,50,5.335478e+02
25,10,60,5.335478e+02
25,10,70,5.335478e+02
25,10,80,5.335478e+02
25,10,90,5.335478e+02
25,10,100,5.335478e+02
25,10,1,8.649765e+02
25,10,2,8.649765e+02
25,10,3,7.064088e+02
25,10,5,6.472045e+02
25,10,10,6.472045e+02
25,10,20,5.762579e+02
25,10,30,5.346590e+02
25,10,40,5.317495e+02
25,10,50,5.317495e+02
25,10,60,5.317495e+02
25,10,70,5.317495e+02
25,10,80,5.317495e+02
25,10,90,5.317495e+02
25,10,100,5.317495e+02
25,10,1,5.495040e+02
25,10,2,5.495040e+02
25,10,3,5.495040e+02
25,10,5,5.495040e+02
25,10,10,5.495040e+02
25,10,20,5.495040e+02
25,10,30,5.495040e+02
25,10,40,5.495040e+02
25,10,50,5.495040e+02
25,10,60,5.495040e+02
25,10,70,5.495040e+02
25,10,80,5.495040e+02
25,10,90,5.495040e+02
25,10,100,5.495040e+02
25,10,1,8.202312e+02
25,10,2,8.202312e+02
25,10,3,8.202312e+02
25,10,5,5.998521e+02
25,10,10,5.998521e+02
25,10,20,5.998521e+02
25,10,30,5.998521e+02
25,10,40,5.998521e+02
25,10,50,5.110399e+02
25,10,60,5.110399e+02
25,10,70,5.110399e+02
25,10,80,5.110399e+02
25,10,90,5.110399e+02
25,10,100,5.110399e+02
25,10,1,5.979021e+02
25,10,2,5.979021e+02
25,10,3,5.979021e+02
25,10,5,5.979021e+02
25,10,10,5.863510e+02
25,10,20,5.863510e+02
25,10,30,5.863510e+02
25,10,40,5.863510e+02
25,10,50,5.863510e+02
25,10,60,5.863510e+02
25,10,70,5.863510e+02
25,10,80,5.863510e+02
25,10,90,5.863510e+02
25,10,100,5.863510e+02
25,10,1,7.172335e+02
25,10,2,7.172335e+02
25,10,3,7.172335e+02
25,10,5,6.686715e+02
25,10,10,6.059490e+02
25,10,20,6.059490e+02
25,10,30,6.059490e+02
25,10,40,6.059490e+02
25,10,50,6.059490e+02
25,10,60,6.059490e+02
25,10,70,6.059490e+02
25,10,80,6.059490e+02
25,10,90,6.059490e+02
25,10,100,6.059490e+02
25,10,1,8.826622e+02
25,10,2,8.254692e+02
25,10,3,8.254692e+02
25,10,5,7.090409e+02
25,10,10,6.677350e+02
25,10,20,6.677350e+02
25,10,30,6.481307e+02
25,10,40,6.481307e+02
25,10,50,6.481307e+02
25,10,60,6.481307e+02
25,10,70,6.481307e+02
25,10,80,6.481307e+02
25,10,90,6.481307e+02
25,10,100,6.481307e+02
25,10,1,6.268630e+02
25,10,2,6.268630e+02
25,10,3,6.268630e+02
25,10,5,6.268630e+02
25,10,10,6.268630e+02
25,10,20,6.268630e+02
25,10,30,5.678048e+02
25,10,40,5.678048e+02
25,10,50,5.678048e+02
25,10,60,5.678048e+02
25,10,70,5.339886e+02
25,10,80,5.339886e+02
25,10,90,5.339886e+02
25,10,100,5.339886e+02
25,10,1,6.664278e+02
25,10,2,6.664278e+02
25,10,3,6.664278e+02
25,10,5,6.664278e+02
25,10,10,6.664278e+02
25,10,20,6.664278e+02
25,10,30,6.664278e+02
25,10,40,6.664278e+02
25,10,50,6.664278e+02
25,10,60,6.664278e+02
25,10,70,6.664278e+02
25,10,80,6.354702e+02
25,10,90,6.354702e+02
25,10,100,6.354702e+02
25,10,1,4.648396e+02
25,10,2,4.617728e+02
25,10,3,4.617728e+02
25,10,5,4.617728e+02
25,10,10,4.617728e+02
25,10,20,4.617728e+02
25,10,30,4.617728e+02
25,10,40,4.617728e+02
25,10,50,4.617728e+02
25,10,60,4.617728e+02
25,10,70,4.617728e+02
25,10,80,4.617728e+02
25,10,90,4.617728e+02
25,10,100,4.617728e+02
25,10,1,4.943211e+02
25,10,2,4.491177e+02
25,10,3,4.491177e+02
25,10,5,4.491177e+02
25,10,10,4.491177e+02
25,10,20,4.491177e+02
25,10,30,4.491177e+02
25,10,40,4.260122e+02
25,10,50,4.260122e+02
25,10,60,4.260122e+02
25,10,70,4.260122e+02
25,10,80,4.260122e+02
25,10,90,4.260122e+02
25,10,100,4.260122e+02
25,10,1,5.034735e+02
25,10,2,4.669077e+02
25,10,3,4.669077e+02
25,10,5,4.669077e+02
25,10,10,4.669077e+02
25,10,20,4.614472e+02
