funcid,dim,milestone,error
16,10,1,5.124671e+02
16,10,2,5.124671e+02
16,10,3,5.124671e+02
16,10,5,5.124671e+02
16,10,10,3.493028e+02
16,10,20,3.493028e+02
16,10,30,3.493028e+02
16,10,40,3.493028e+02
16,10,50,3.493028e+02
16,10,60,3.470123e+02
16,10,70,3.470123e+02
16,10,80,2.800050e+02
16,10,90,2.800050e+02
16,10,100,2.800050e+02
16,10,1,5.146136e+02
16,10,2,4.286282e+02
16,10,3,4.286282e+02
16,10,5,4.286282e+02
16,10,10,4.286282e+02
16,10,20,2.062328e+02
16,10,30,2.062328e+02
16,10,40,2.062328e+02
16,10,50,2.062328e+02
16,10,60,2.062328e+02
16,10,70,2.062328e+02
16,10,80,2.062328e+02
16,10,90,2.062328e+02
16,10,100,2.062328e+02
16,10,1,5.930009e+02
16,10,2,5.516112e+02
16,10,3,5.214053e+02
16,10,5,4.237380e+02
16,10,10,4.237380e+02
16,10,20,4.237380e+02
16,10,30,3.751785e+02
16,10,40,3.751785e+02
16,10,50,3.706715e+02
16,10,60,3.706715e+02
16,10,70,3.706715e+02
16,10,80,3.706715e+02
16,10,90,3.636427e+02
16,10,100,2.759519e+02
16,10,1,7.538213e+02
16,10,2,4.131676e+02
16,10,3,4.131676e+02
16,10,5,4.131676e+02
16,10,10,4.131676e+02
16,10,20,4.131676e+02
16,10,30,4.131676e+02
16,10,40,4.131676e+02
16,10,50,1.969020e+02
16,10,60,1.969020e+02
16,10,70,1.969020e+02
16,10,80,1.969020e+02
16,10,90,1.969020e+02
16,10,100,1.969020e+02
16,10,1,2.121531e+02
16,10,2,2.121531e+02
16,10,3,2.121531e+02
16,10,5,2.121531e+02
16,10,10,2.121531e+02
16,10,20,2.121531e+02
16,10,30,2.121531e+02
16,10,40,2.121531e+02
16,10,50,2.121531e+02
16,10,60,2.121531e+02
16,10,70,2.121531e+02
16,10,80,2.121531e+02
16,10,90,2.121531e+02
16,10,100,2.121531e+02
16,10,1,3.668435e+02
16,10,2,3.668435e+02
16,10,3,3.668435e+02
16,10,5,3.668435e+02
16,10,10,3.668435e+02
16,10,20,3.242660e+02
16,10,30,3.242660e+02
16,10,40,3.242660e+02
16,10,50,3.242660e+02
16,10,60,3.242660e+02
16,10,70,3.242660e+02
16,10,80,3.242660e+02
16,10,90,2.606629e+02
16,10,100,2.606629e+02
16,10,1,5.316567e+02
16,10,2,5.316567e+02
16,10,3,5.316567e+02
16,10,5,5.316567e+02
16,10,10,4.287283e+02
16,10,20,4.287283e+02
16,10,30,4.113321e+02
16,10,40,4.113321e+02
16,10,50,4.113321e+02
16,10,60,4.113321e+02
16,10,70,2.321029e+02
16,10,80,2.321029e+02
16,10,90,2.321029e+02
16,10,100,2.321029e+02
16,10,1,6.436007e+02
16,10,2,5.223080e+02
16,10,3,5.223080e+02
16,10,5,5.223080e+02
16,10,10,4.282651e+02
16,10,20,4.282651e+02
16,10,30,4.282651e+02
16,10,40,4.282651e+02
16,10,50,2.979513e+02
16,10,60,2.979513e+02
16,10,70,2.979513e+02
16,10,80,2.979513e+02
16,10,90,2.979513e+02
16,10,100,2.979513e+02
16,10,1,4.470886e+02
16,10,2,3.737316e+02
16,10,3,3.737316e+02
16,10,5,3.737316e+02
16,10,10,3.737316e+02
16,10,20,3.737316e+02
16,10,30,3.737316e+02
16,10,40,3.737316e+02
16,10,50,3.737316e+02
16,10,60,3.737316e+02
16,10,70,3.737316e+02
16,10,80,3.379258e+02
16,10,90,3.379258e+02
16,10,100,2.028721e+02
16,10,1,5.885534e+02
16,10,2,5.568019e+02
16,10,3,5.568019e+02
16,10,5,4.595692e+02
16,10,10,4.595692e+02
16,10,20,1.658789e+02
16,10,30,1.658789e+02
16,10,40,1.658789e+02
16,10,50,1.658789e+02
16,10,60,1.658789e+02
16,10,70,1.658789e+02
16,10,80,1.658789e+02
16,10,90,1.658789e+02
16,10,100,1.658789e+02
16,10,1,3.845035e+02
16,10,2,3.845035e+02
16,10,3,3.591801e+02
16,10,5,3.591801e+02
16,10,10,3.591801e+02
16,10,20,2.873914e+02
16,10,30,1.805800e+02
16,10,40,7.197873e+01
16,10,50,7.197873e+01
16,10,60,7.197873e+01
16,10,70,7.197873e+01
16,10,80,7.197873e+01
16,10,90,7.197873e+01
16,10,100,7.197873e+01
16,10,1,4.605700e+02
16,10,2,1.420055e+02
16,10,3,1.420055e+02
16,10,5,1.420055e+02
16,10,10,1.420055e+02
16,10,20,1.420055e+02
16,10,30,1.420055e+02
16,10,40,1.420055e+02
16,10,50,1.420055e+02
16,10,60,1.420055e+02
16,10,70,1.420055e+02
16,10,80,8.852046e+01
16,10,90,8.852046e+01
16,10,100,5.232788e+01
16,10,1,3.225108e+02
16,10,2,3.225108e+02
16,10,3,3.225108e+02
16,10,5,3.046061e+02
16,10,10,3.046061e+02
16,10,20,1.289819e+02
16,10,30,1.289819e+02
16,10,40,1.289819e+02
16,10,50,1.289819e+02
16,10,60,1.289819e+02
16,10,70,1.289819e+02
16,10,80,1.289819e+02
16,10,90,1.289819e+02
16,10,100,1.289819e+02
16,10,1,1.932893e+02
16,10,2,1.932893e+02
16,10,3,1.932893e+02
16,10,5,1.932893e+02
16,10,10,1.932893e+02
16,10,20,1.932893e+02
16,10,30,1.932893e+02
16,10,40,1.932893e+02
16,10,50,1.932893e+02
16,10,60,1.932893e+02
16,10,70,1.932893e+02
16,10,80,1.611015e+02
16,10,90,1.611015e+02
16,10,100,1.180648e+02
16,10,1,3.813291e+02
16,10,2,3.813291e+02
16,10,3,3.647556e+02
16,10,5,1.989947e+02
16,10,10,1.846290e+02
16,10,20,1.561776e+02
16,10,30,1.561776e+02
16,10,40,1.561776e+02
16,10,50,1.561776e+02
16,10,60,7.304463e+01
16,10,70,7.304463e+01
16,10,80,7.304463e+01
16,10,90,7.304463e+01
16,10,100,7.304463e+01
16,10,1,4.993388e+02
16,10,2,2.022984e+02
16,10,3,2.022984e+02
16,10,5,2.022984e+02
16,10,10,2.022984e+02
16,10,20,2.022984e+02
16,10,30,4.044391e+01
16,10,40,4.044391e+01
16,10,50,4.044391e+01
16,10,60,4.044391e+01
16,10,70,4.044391e+01
16,10,80,4.044391e+01
16,10,90,4.044391e+01
16,10,100,4.044391e+01
16,10,1,3.870768e+02
16,10,2,3.625464e+02
16,10,3,3.269843e+02
16,10,5,2.396375e+02
16,10,10,2.396375e+02
16,10,20,2.396375e+02
16,10,30,1.811255e+02
16,10,40,1.811255e+02
16,10,50,1.325397e+02
16,10,60,1.325397e+02
16,10,70,1.325397e+02
16,10,80,1.325397e+02
16,10,90,1.325397e+02
16,10,100,1.325397e+02
16,10,1,2.809092e+02
16,10,2,2.809092e+02
16,10,3,2.809092e+02
16,10,5,2.809092e+02
16,10,10,2.809092e+02
16,10,20,2.809092e+02
16,10,30,2.684635e+02
16,10,40,2.174983e+02
16,10,50,2.174983e+02
16,10,60,2.174983e+02
16,10,70,8.762648e+01
16,10,80,8.762648e+01
16,10,90,8.762648e+01
16,10,100,8.762648e+01
16,10,1,4.322727e+02
16,10,2,2.287833e+02
16,10,3,2.287833e+02
16,10,5,2.287833e+02
16,10,10,2.287833e+02
16,10,20,2.197917e+02
16,10,30,1.567616e+02
16,10,40,1.567616e+02
16,10,50,1.567616e+02
16,10,60,1.567616e+02
16,10,70,1.567616e+02
16,10,80,1.567616e+02
16,10,90,1.567616e+02
16,10,100,1.567616e+02
16,10,1,2.684986e+02
