funcid,dim,milestone,error
23,50,1,1.070729e+03
23,50,2,1.070729e+03
23,50,3,1.070729e+03
23,50,5,1.070729e+03
23,50,10,1.042048e+03
23,50,20,9.897188e+02
23,50,30,9.703501e+02
23,50,40,9.703501e+02
23,50,50,9.698646e+02
23,50,60,9.021155e+02
23,50,70,9.021155e+02
23,50,80,9.021155e+02
23,50,90,9.021155e+02
23,50,100,9.021155e+02
23,50,1,1.169676e+03
23,50,2,1.111348e+03
23,50,3,1.111348e+03
23,50,5,1.069126e+03
23,50,10,9.454138e+02
23,50,20,9.454138e+02
23,50,30,9.454138e+02
23,50,40,9.454138e+02
23,50,50,9.454138e+02
23,50,60,9.454138e+02
23,50,70,9.454138e+02
23,50,80,9.454138e+02
23,50,90,9.454138e+02
23,50,100,8.723878e+02
23,50,1,1.040789e+03
23,50,2,1.040789e+03
23,50,3,1.040789e+03
23,50,5,9.984461e+02
23,50,10,9.984461e+02
23,50,20,9.984461e+02
23,50,30,9.984461e+02
23,50,40,9.984461e+02
23,50,50,9.984461e+02
23,50,60,9.603898e+02
23,50,70,9.523228e+02
23,50,80,9.422564e+02
23,50,90,9.422564e+02
23,50,100,9.422564e+02
23,50,1,1.092203e+03
23,50,2,1.092203e+03
23,50,3,1.092203e+03
23,50,5,1.022997e+03
23,50,10,1.022997e+03
23,50,20,9.874067e+02
23,50,30,9.417160e+02
23,50,40,9.061313e+02
23,50,50,9.061313e+02
23,50,60,9.061313e+02
23,50,70,9.061313e+02
23,50,80,9.061313e+02
23,50,90,9.061313e+02
23,50,100,9.061313e+02
23,50,1,1.124035e+03
23,50,2,1.107361e+03
23,50,3,1.033219e+03
23,50,5,1.027971e+03
23,50,10,9.196621e+02
23,50,20,9.196621e+02
23,50,30,9.196621e+02
23,50,40,9.196621e+02
23,50,50,9.196621e+02
23,50,60,9.196621e+02
23,50,70,9.196621e+02
23,50,80,9.196621e+02
23,50,90,9.196621e+02
23,50,100,9.196621e+02
23,50,1,1.230716e+03
23,50,2,1.123726e+03
23,50,3,1.031032e+03
23,50,5,1.031032e+03
23,50,10,9.283805e+02
23,50,20,9.283805e+02
23,50,30,9.283805e+02
23,50,40,9.283805e+02
23,50,50,9.283805e+02
23,50,60,9.283805e+02
23,50,70,9.283805e+02
23,50,80,9.018959e+02
23,50,90,9.018959e+02
23,50,100,9.018959e+02
23,50,1,1.098930e+03
23,50,2,1.098930e+03
23,50,3,1.052048e+03
23,50,5,1.052048e+03
23,50,10,1.009148e+03
23,50,20,9.648982e+02
23,50,30,9.499799e+02
23,50,40,9.499799e+02
23,50,50,9.499799e+02
23,50,60,9.499799e+02
23,50,70,9.499799e+02
23,50,80,9.499799e+02
23,50,90,9.499799e+02
23,50,100,9.499799e+02
23,50,1,1.153321e+03
23,50,2,1.031851e+03
23,50,3,1.031851e+03
23,50,5,1.031851e+03
23,50,10,1.007916e+03
23,50,20,9.619609e+02
23,50,30,9.619609e+02
23,50,40,9.619609e+02
23,50,50,9.619609e+02
23,50,60,9.332293e+02
23,50,70,9.332293e+02
23,50,80,9.332293e+02
23,50,90,9.332293e+02
23,50,100,9.332293e+02
23,50,1,1.069149e+03
23,50,2,1.032106e+03
23,50,3,1.032106e+03
23,50,5,1.032106e+03
23,50,10,9.687388e+02
23,50,20,9.687388e+02
23,50,30,9.687388e+02
23,50,40,9.687388e+02
23,50,50,9.687388e+02
23,50,60,9.687388e+02
23,50,70,9.687388e+02
23,50,80,9.687388e+02
23,50,90,9.687388e+02
23,50,100,9.687388e+02
23,50,1,1.023308e+03
23,50,2,1.023308e+03
23,50,3,1.023308e+03
23,50,5,1.023308e+03
23,50,10,1.023308e+03
23,50,20,1.008687e+03
23,50,30,9.634829e+02
23,50,40,9.634829e+02
23,50,50,9.634829e+02
23,50,60,9.634829e+02
23,50,70,9.634829e+02
23,50,80,9.634829e+02
23,50,90,9.634829e+02
23,50,100,9.634829e+02
