funcid,dim,milestone,error
21,10,1,2.339054e+02
21,10,2,1.724356e+02
21,10,3,1.724356e+02
21,10,5,1.438817e+02
21,10,10,1.327048e+02
21,10,20,1.327048e+02
21,10,30,1.327048e+02
21,10,40,1.327048e+02
21,10,50,1.327048e+02
21,10,60,1.327048e+02
21,10,70,1.327048e+02
21,10,80,1.327048e+02
21,10,90,1.327048e+02
21,10,100,1.327048e+02
21,10,1,2.775489e+02
21,10,2,2.391973e+02
21,10,3,2.391973e+02
21,10,5,2.391973e+02
21,10,10,2.016737e+02
21,10,20,1.773300e+02
21,10,30,1.773300e+02
21,10,40,1.754042e+02
21,10,50,1.754042e+02
21,10,60,1.720840e+02
21,10,70,1.478933e+02
21,10,80,1.232177e+02
21,10,90,1.232177e+02
21,10,100,1.232177e+02
21,10,1,1.379315e+02
21,10,2,1.379315e+02
21,10,3,1.379315e+02
21,10,5,1.138671e+02
21,10,10,1.138671e+02
21,10,20,1.138671e+02
21,10,30,1.138671e+02
21,10,40,1.138671e+02
21,10,50,1.138671e+02
21,10,60,1.138671e+02
21,10,70,1.138671e+02
21,10,80,1.138671e+02
21,10,90,1.138671e+02
21,10,100,1.138671e+02
21,10,1,1.549256e+02
21,10,2,1.549256e+02
21,10,3,1.549256e+02
21,10,5,1.549256e+02
21,10,10,1.549256e+02
21,10,20,1.549256e+02
21,10,30,1.549256e+02
21,10,40,1.549256e+02
21,10,50,1.549256e+02
21,10,60,1.549256e+02
21,10,70,1.549256e+02
21,10,80,1.455214e+02
21,10,90,1.455214e+02
21,10,100,1.455214e+02
21,10,1,2.653526e+02
21,10,2,2.653526e+02
21,10,3,2.559271e+02
21,10,5,1.224266e+02
21,10,10,1.224266e+02
21,10,20,1.224266e+02
21,10,30,1.224266e+02
21,10,40,1.224266e+02
21,10,50,1.224266e+02
21,10,60,1.224266e+02
21,10,70,1.224266e+02
21,10,80,1.224266e+02
21,10,90,1.224266e+02
21,10,100,1.224266e+02
21,10,1,2.735821e+02
21,10,2,2.698199e+02
21,10,3,2.698199e+02
21,10,5,2.698199e+02
21,10,10,2.223849e+02
21,10,20,1.679101e+02
21,10,30,1.532976e+02
21,10,40,1.532976e+02
21,10,50,1.532976e+02
21,10,60,1.532976e+02
21,10,70,1.471286e+02
21,10,80,1.471286e+02
21,10,90,1.471286e+02
21,10,100,1.471286e+02
21,10,1,2.599534e+02
21,10,2,2.599534e+02
21,10,3,2.304891e+02
21,10,5,2.271365e+02
21,10,10,2.097371e+02
21,10,20,2.022140e+02
21,10,30,1.669635e+02
21,10,40,1.669635e+02
21,10,50,1.600303e+02
21,10,60,1.593490e+02
21,10,70,1.574102e+02
21,10,80,1.535991e+02
21,10,90,1.355460e+02
21,10,100,1.355460e+02
21,10,1,1.583129e+02
21,10,2,1.404441e+02
21,10,3,1.404441e+02
21,10,5,1.404441e+02
21,10,10,1.404441e+02
21,10,20,1.404441e+02
21,10,30,1.404441e+02
21,10,40,1.404441e+02
21,10,50,1.404441e+02
21,10,60,1.404441e+02
21,10,70,1.404441e+02
21,10,80,1.404441e+02
21,10,90,1.404441e+02
21,10,100,1.404441e+02
21,10,1,2.714238e+02
21,10,2,2.387434e+02
21,10,3,2.387434e+02
21,10,5,2.387434e+02
21,10,10,2.076698e+02
21,10,20,1.778671e+02
21,10,30,1.682014e+02
21,10,40,1.682014e+02
21,10,50,1.682014e+02
21,10,60,1.682014e+02
21,10,70,1.682014e+02
21,10,80,1.373805e+02
21,10,90,1.373805e+02
21,10,100,1.373805e+02
21,10,1,2.627405e+02
21,10,2,2.627405e+02
21,10,3,2.472205e+02
21,10,5,1.914454e+02
21,10,10,1.618700e+02
21,10,20,1.542765e+02
21,10,30,1.542765e+02
