funcid,dim,milestone,error
17,30,1,1.597557e+03
17,30,2,1.122651e+03
17,30,3,1.122651e+03
17,30,5,1.122651e+03
17,30,10,1.122651e+03
17,30,20,9.941077e+02
17,30,30,9.941077e+02
17,30,40,9.447954e+02
17,30,50,9.447954e+02
17,30,60,9.447954e+02
17,30,70,9.447954e+02
17,30,80,9.447954e+02
17,30,90,9.447954e+02
17,30,100,9.447954e+02
17,30,1,1.430286e+03
17,30,2,1.430286e+03
17,30,3,1.430286e+03
17,30,5,1.214676e+03
17,30,10,1.053485e+03
17,30,20,8.250258e+02
17,30,30,8.250258e+02
17,30,40,8.250258e+02
17,30,50,8.250258e+02
17,30,60,8.250258e+02
17,30,70,7.668383e+02
17,30,80,7.668383e+02
17,30,90,7.299814e+02
17,30,100,7.299814e+02
17,30,1,1.625199e+03
17,30,2,1.625199e+03
17,30,3,1.538992e+03
17,30,5,1.037949e+03
17,30,10,8.387266e+02
17,30,20,8.387266e+02
17,30,30,8.387266e+02
17,30,40,8.273533e+02
17,30,50,7.729507e+02
17,30,60,7.729507e+02
17,30,70,7.729507e+02
17,30,80,7.729507e+02
17,30,90,7.327315e+02
17,30,100,7.327315e+02
17,30,1,1.329925e+03
17,30,2,1.303001e+03
17,30,3,1.303001e+03
17,30,5,1.303001e+03
17,30,10,1.173014e+03
17,30,20,9.870495e+02
17,30,30,9.870495e+02
17,30,40,9.870495e+02
17,30,50,9.870495e+02
17,30,60,9.870495e+02
17,30,70,9.028767e+02
17,30,80,9.028767e+02
17,30,90,8.557707e+02
17,30,100,8.557707e+02
17,30,1,1.536504e+03
17,30,2,1.417399e+03
17,30,3,1.407854e+03
17,30,5,1.407854e+03
17,30,10,1.037338e+03
17,30,20,5.143149e+02
17,30,30,5.143149e+02
17,30,40,5.143149e+02
17,30,50,5.143149e+02
17,30,60,5.143149e+02
17,30,70,5.143149e+02
17,30,80,5.143149e+02
17,30,90,5.143149e+02
17,30,100,5.143149e+02
17,30,1,1.475966e+03
17,30,2,1.179717e+03
17,30,3,1.179717e+03
17,30,5,8.572671e+02
17,30,10,8.572671e+02
17,30,20,8.572671e+02
17,30,30,8.572671e+02
17,30,40,8.510478e+02
17,30,50,8.510478e+02
17,30,60,8.510478e+02
17,30,70,8.510478e+02
17,30,80,8.510478e+02
17,30,90,8.510478e+02
17,30,100,8.510478e+02
17,30,1,1.157209e+03
17,30,2,1.157209e+03
17,30,3,1.029360e+03
17,30,5,1.029360e+03
17,30,10,9.519752e+02
17,30,20,9.519752e+02
17,30,30,9.519752e+02
17,30,40,8.465318e+02
17,30,50,8.465318e+02
17,30,60,8.465318e+02
17,30,70,6.600669e+02
17,30,80,6.600669e+02
17,30,90,6.600669e+02
17,30,100,6.600669e+02
17,30,1,1.939126e+03
17,30,2,1.627355e+03
17,30,3,1.627355e+03
17,30,5,1.627355e+03
17,30,10,1.190274e+03
17,30,20,1.055187e+03
17,30,30,8.053454e+02
17,30,40,8.053454e+02
17,30,50,8.053454e+02
17,30,60,8.053454e+02
17,30,70,8.053454e+02
17,30,80,6.143766e+02
17,30,90,6.143766e+02
17,30,100,6.143766e+02
17,30,1,1.435310e+03
17,30,2,1.390096e+03
17,30,3,1.390096e+03
17,30,5,1.370329e+03
17,30,10,1.203991e+03
17,30,20,7.543434e+02
17,30,30,7.543434e+02
17,30,40,7.543434e+02
17,30,50,7.543434e+02
17,30,60,7.543434e+02
17,30,70,7.543434e+02
17,30,80,7.543434e+02
17,30,90,7.543434e+02
17,30,100,7.543434e+02
17,30,1,1.223749e+03
17,30,2,1.223749e+03
17,30,3,1.223749e+03
17,30,5,1.223749e+03
17,30,10,1.223749e+03
17,30,20,9.375113e+02
17,30,30,9.375113e+02
17,30,40,9.375113e+02
17,30,50,9.375113e+02
17,30,60,9.375113e+02
17,30,70,9.375113e+02
17,30,80,9.375113e+02
17,30,90,8.854739e+02
17,30,100,8.854739e+02
17,30,1,1.597557e+03
17,30,2,1.122651e+03
17,30,3,1.122651e+03
17,30,5,1.122651e+03
17,30,10,1.122651e+03
17,30,20,9.941077e+02
17,30,30,9.941077e+02
17,30,40,9.447954e+02
17,30,50,9.447954e+02
17,30,60,9.447954e+02
17,30,70,9.447954e+02
17,30,80,9.447954e+02
17,30,90,9.447954e+02
17,30,100,9.447954e+02
17,30,1,1.430286e+03
17,30,2,1.430286e+03
17,30,3,1.430286e+03
17,30,5,1.214676e+03
17,30,10,1.053485e+03
17,30,20,8.250258e+02
17,30,30,8.250258e+02
17,30,40,8.250258e+02
17,30,50,8.250258e+02
17,30,60,8.250258e+02
17,30,70,7.668383e+02
17,30,80,7.668383e+02
17,30,90,7.299814e+02
17,30,100,7.299814e+02
17,30,1,1.625199e+03
17,30,2,1.625199e+03
17,30,3,1.538992e+03
17,30,5,1.037949e+03
17,30,10,8.387266e+02
17,30,20,8.387266e+02
17,30,30,8.387266e+02
17,30,40,8.273533e+02
17,30,50,7.729507e+02
17,30,60,7.729507e+02
17,30,70,7.729507e+02
17,30,80,7.729507e+02
17,30,90,7.327315e+02
17,30,100,7.327315e+02
17,30,1,1.329925e+03
17,30,2,1.303001e+03
17,30,3,1.303001e+03
17,30,5,1.303001e+03
17,30,10,1.173014e+03
17,30,20,9.870495e+02
17,30,30,9.870495e+02
17,30,40,9.870495e+02
17,30,50,9.870495e+02
17,30,60,9.870495e+02
17,30,70,9.028767e+02
17,30,80,9.028767e+02
17,30,90,8.557707e+02
17,30,100,8.557707e+02
17,30,1,1.536504e+03
17,30,2,1.417399e+03
17,30,3,1.407854e+03
17,30,5,1.407854e+03
17,30,10,1.037338e+03
17,30,20,5.143149e+02
17,30,30,5.143149e+02
17,30,40,5.143149e+02
17,30,50,5.143149e+02
17,30,60,5.143149e+02
17,30,70,5.143149e+02
17,30,80,5.143149e+02
17,30,90,5.143149e+02
17,30,100,5.143149e+02
17,30,1,1.475966e+03
17,30,2,1.179717e+03
17,30,3,1.179717e+03
17,30,5,8.572671e+02
17,30,10,8.572671e+02
17,30,20,8.572671e+02
17,30,30,8.572671e+02
17,30,40,8.510478e+02
17,30,50,8.510478e+02
17,30,60,8.510478e+02
17,30,70,8.510478e+02
17,30,80,8.510478e+02
17,30,90,8.510478e+02
17,30,100,8.510478e+02
17,30,1,1.157209e+03
17,30,2,1.157209e+03
17,30,3,1.029360e+03
17,30,5,1.029360e+03
17,30,10,9.519752e+02
17,30,20,9.519752e+02
17,30,30,9.519752e+02
17,30,40,8.465318e+02
17,30,50,8.465318e+02
17,30,60,8.465318e+02
17,30,70,6.600669e+02
17,30,80,6.600669e+02
17,30,90,6.600669e+02
17,30,100,6.600669e+02
17,30,1,1.939126e+03
17,30,2,1.627355e+03
17,30,3,1.627355e+03
17,30,5,1.627355e+03
17,30,10,1.190274e+03
17,30,20,1.055187e+03
17,30,30,8.053454e+02
17,30,40,8.053454e+02
17,30,50,8.053454e+02
17,30,60,8.053454e+02
17,30,70,8.053454e+02
17,30,80,6.143766e+02
17,30,90,6.143766e+02
17,30,100,6.143766e+02
17,30,1,1.435310e+03
17,30,2,1.390096e+03
17,30,3,1.390096e+03
17,30,5,1.370329e+03
17,30,10,1.203991e+03
17,30,20,7.543434e+02
17,30,30,7.543434e+02
17,30,40,7.543434e+02
17,30,50,7.543434e+02
17,30,60,7.543434e+02
17,30,70,7.543434e+02
17,30,80,7.543434e+02
17,30,90,7.543434e+02
17,30,100,7.543434e+02
17,30,1,1.223749e+03
17,30,2,1.223749e+03
17,30,3,1.223749e+03
17,30,5,1.223749e+03
17,30,10,1.223749e+03
17,30,20,9.375113e+02
17,30,30,9.375113e+02
17,30,40,9.375113e+02
17,30,50,9.375113e+02
17,30,60,9.375113e+02
17,30,70,9.375113e+02
17,30,80,9.375113e+02
17,30,90,8.854739e+02
17,30,100,8.854739e+02
