funcid,dim,milestone,error
27,30,1,8.018263e+02
27,30,2,7.873942e+02
27,30,3,7.466025e+02
27,30,5,6.376784e+02
27,30,10,6.376784e+02
27,30,20,6.376784e+02
27,30,30,6.376784e+02
27,30,40,6.376784e+02
27,30,50,6.376784e+02
27,30,60,6.376784e+02
27,30,70,6.376784e+02
27,30,80,6.376784e+02
27,30,90,6.376784e+02
27,30,100,6.376784e+02
27,30,1,8.216977e+02
27,30,2,7.543732e+02
27,30,3,7.179313e+02
27,30,5,7.016245e+02
27,30,10,7.016245e+02
27,30,20,6.328072e+02
27,30,30,6.328072e+02
27,30,40,6.328072e+02
27,30,50,6.328072e+02
27,30,60,6.328072e+02
27,30,70,6.288556e+02
27,30,80,6.288556e+02
27,30,90,6.288556e+02
27,30,100,6.288556e+02
27,30,1,7.518165e+02
27,30,2,7.518165e+02
27,30,3,7.518165e+02
27,30,5,6.910387e+02
27,30,10,6.628407e+02
27,30,20,6.628407e+02
27,30,30,6.628407e+02
27,30,40,6.628407e+02
27,30,50,6.628407e+02
27,30,60,6.545640e+02
27,30,70,6.545640e+02
27,30,80,6.447331e+02
27,30,90,6.447331e+02
27,30,100,6.447331e+02
27,30,1,7.111466e+02
27,30,2,7.111466e+02
27,30,3,6.812536e+02
27,30,5,6.812536e+02
27,30,10,6.812536e+02
27,30,20,6.500073e+02
27,30,30,6.500073e+02
27,30,40,6.500073e+02
27,30,50,6.364251e+02
27,30,60,6.364251e+02
27,30,70,6.061934e+02
27,30,80,6.061934e+02
27,30,90,6.061934e+02
27,30,100,6.061934e+02
27,30,1,8.917242e+02
27,30,2,8.917242e+02
27,30,3,7.574809e+02
27,30,5,7.574809e+02
27,30,10,7.140596e+02
27,30,20,7.090020e+02
27,30,30,6.754064e+02
27,30,40,6.754064e+02
27,30,50,6.754064e+02
27,30,60,6.754064e+02
27,30,70,6.246352e+02
27,30,80,6.246352e+02
27,30,90,6.246352e+02
27,30,100,6.246352e+02
27,30,1,7.326416e+02
27,30,2,7.326416e+02
27,30,3,7.326416e+02
27,30,5,7.301453e+02
27,30,10,6.840172e+02
27,30,20,6.589568e+02
27,30,30,6.589568e+02
27,30,40,6.499145e+02
27,30,50,6.499145e+02
27,30,60,6.499145e+02
27,30,70,6.499145e+02
27,30,80,6.499145e+02
27,30,90,6.499145e+02
27,30,100,6.372301e+02
27,30,1,7.206438e+02
27,30,2,7.206438e+02
27,30,3,7.206438e+02
27,30,5,7.206438e+02
27,30,10,6.825257e+02
27,30,20,6.285590e+02
27,30,30,6.285590e+02
27,30,40,6.285590e+02
27,30,50,6.285590e+02
27,30,60,6.285590e+02
27,30,70,6.285590e+02
27,30,80,6.285590e+02
27,30,90,6.285590e+02
27,30,100,6.285590e+02
27,30,1,7.146486e+02
27,30,2,6.759390e+02
27,30,3,6.759390e+02
27,30,5,6.599832e+02
27,30,10,6.599832e+02
27,30,20,6.220570e+02
27,30,30,6.220570e+02
27,30,40,6.220570e+02
27,30,50,6.220570e+02
27,30,60,6.220570e+02
27,30,70,6.220570e+02
27,30,80,6.220570e+02
27,30,90,6.220570e+02
27,30,100,6.220570e+02
27,30,1,6.928095e+02
27,30,2,6.928095e+02
27,30,3,6.928095e+02
27,30,5,6.928095e+02
27,30,10,6.864078e+02
27,30,20,6.822345e+02
27,30,30,6.612103e+02
27,30,40,6.467494e+02
27,30,50,6.467494e+02
27,30,60,6.467494e+02
27,30,70,6.467494e+02
27,30,80,6.364301e+02
27,30,90,6.364301e+02
27,30,100,6.364301e+02
27,30,1,7.712018e+02
27,30,2,7.712018e+02
27,30,3,7.339307e+02
27,30,5,6.742685e+02
27,30,10,6.707459e+02
27,30,20,6.694997e+02
27,30,30,6.514103e+02
27,30,40,6.514103e+02
27,30,50,6.514103e+02
27,30,60,6.454193e+02
27,30,70,6.454193e+02
27,30,80,6.405499e+02
27,30,90,6.405499e+02
27,30,100,6.391604e+02
27,30,1,8.018263e+02
27,30,2,7.873942e+02
27,30,3,7.466025e+02
27,30,5,6.376784e+02
27,30,10,6.376784e+02
27,30,20,6.376784e+02
27,30,30,6.376784e+02
27,30,40,6.376784e+02
27,30,50,6.376784e+02
27,30,60,6.376784e+02
27,30,70,6.376784e+02
27,30,80,6.376784e+02
27,30,90,6.376784e+02
27,30,100,6.376784e+02
27,30,1,8.216977e+02
27,30,2,7.543732e+02
27,30,3,7.179313e+02
27,30,5,7.016245e+02
27,30,10,7.016245e+02
27,30,20,6.328072e+02
27,30,30,6.328072e+02
27,30,40,6.328072e+02
27,30,50,6.328072e+02
27,30,60,6.328072e+02
27,30,70,6.288556e+02
27,30,80,6.288556e+02
27,30,90,6.288556e+02
27,30,100,6.288556e+02
27,30,1,7.518165e+02
27,30,2,7.518165e+02
27,30,3,7.518165e+02
27,30,5,6.910387e+02
27,30,10,6.628407e+02
27,30,20,6.628407e+02
27,30,30,6.628407e+02
27,30,40,6.628407e+02
27,30,50,6.628407e+02
27,30,60,6.545640e+02
27,30,70,6.545640e+02
27,30,80,6.447331e+02
27,30,90,6.447331e+02
27,30,100,6.447331e+02
27,30,1,7.111466e+02
27,30,2,7.111466e+02
27,30,3,6.812536e+02
27,30,5,6.812536e+02
27,30,10,6.812536e+02
27,30,20,6.500073e+02
27,30,30,6.500073e+02
27,30,40,6.500073e+02
27,30,50,6.364251e+02
27,30,60,6.364251e+02
27,30,70,6.061934e+02
27,30,80,6.061934e+02
27,30,90,6.061934e+02
27,30,100,6.061934e+02
27,30,1,8.917242e+02
27,30,2,8.917242e+02
27,30,3,7.574809e+02
27,30,5,7.574809e+02
27,30,10,7.140596e+02
27,30,20,7.090020e+02
27,30,30,6.754064e+02
27,30,40,6.754064e+02
27,30,50,6.754064e+02
27,30,60,6.754064e+02
27,30,70,6.246352e+02
27,30,80,6.246352e+02
27,30,90,6.246352e+02
27,30,100,6.246352e+02
27,30,1,7.326416e+02
27,30,2,7.326416e+02
27,30,3,7.326416e+02
27,30,5,7.301453e+02
27,30,10,6.840172e+02
27,30,20,6.589568e+02
27,30,30,6.589568e+02
27,30,40,6.499145e+02
27,30,50,6.499145e+02
27,30,60,6.499145e+02
27,30,70,6.499145e+02
27,30,80,6.499145e+02
27,30,90,6.499145e+02
27,30,100,6.372301e+02
27,30,1,7.206438e+02
27,30,2,7.206438e+02
27,30,3,7.206438e+02
27,30,5,7.206438e+02
27,30,10,6.825257e+02
27,30,20,6.285590e+02
27,30,30,6.285590e+02
27,30,40,6.285590e+02
27,30,50,6.285590e+02
27,30,60,6.285590e+02
27,30,70,6.285590e+02
27,30,80,6.285590e+02
27,30,90,6.285590e+02
27,30,100,6.285590e+02
27,30,1,7.146486e+02
27,30,2,6.759390e+02
27,30,3,6.759390e+02
27,30,5,6.599832e+02
27,30,10,6.599832e+02
27,30,20,6.220570e+02
27,30,30,6.220570e+02
27,30,40,6.220570e+02
27,30,50,6.220570e+02
27,30,60,6.220570e+02
27,30,70,6.220570e+02
27,30,80,6.220570e+02
27,30,90,6.220570e+02
27,30,100,6.220570e+02
27,30,1,6.928095e+02
27,30,2,6.928095e+02
27,30,3,6.928095e+02
27,30,5,6.928095e+02
27,30,10,6.864078e+02
27,30,20,6.822345e+02
27,30,30,6.612103e+02
27,30,40,6.467494e+02
27,30,50,6.467494e+02
27,30,60,6.467494e+02
27,30,70,6.467494e+02
27,30,80,6.364301e+02
27,30,90,6.364301e+02
27,30,100,6.364301e+02
27,30,1,7.712018e+02
27,30,2,7.712018e+02
27,30,3,7.339307e+02
27,30,5,6.742685e+02
27,30,10,6.707459e+02
27,30,20,6.694997e+02
27,30,30,6.514103e+02
27,30,40,6.514103e+02
27,30,50,6.514103e+02
27,30,60,6.454193e+02
27,30,70,6.454193e+02
27,30,80,6.405499e+02
27,30,90,6.405499e+02
27,30,100,6.391604e+02
