funcid,dim,milestone,error
20,50,1,2.344680e+03
20,50,2,1.548641e+03
20,50,3,1.548641e+03
20,50,5,1.548641e+03
20,50,10,1.548641e+03
20,50,20,1.548641e+03
20,50,30,1.548641e+03
20,50,40,1.548641e+03
20,50,50,1.548641e+03
20,50,60,1.548641e+03
20,50,70,1.548641e+03
20,50,80,1.548641e+03
20,50,90,1.548641e+03
20,50,100,1.548641e+03
20,50,1,2.122314e+03
20,50,2,2.122314e+03
20,50,3,2.122314e+03
20,50,5,2.122314e+03
20,50,10,1.900490e+03
20,50,20,1.894947e+03
20,50,30,1.749269e+03
20,50,40,1.749269e+03
20,50,50,1.749269e+03
20,50,60,1.749269e+03
20,50,70,1.749269e+03
20,50,80,1.749269e+03
20,50,90,1.749269e+03
20,50,100,1.649116e+03
20,50,1,2.462755e+03
20,50,2,2.224692e+03
20,50,3,2.175524e+03
20,50,5,2.175524e+03
20,50,10,2.113281e+03
20,50,20,1.673555e+03
20,50,30,1.673555e+03
20,50,40,1.673555e+03
20,50,50,1.673555e+03
20,50,60,1.673555e+03
20,50,70,1.673555e+03
20,50,80,1.673555e+03
20,50,90,1.673555e+03
20,50,100,1.673555e+03
20,50,1,2.393839e+03
20,50,2,2.393839e+03
20,50,3,2.356091e+03
20,50,5,2.202931e+03
20,50,10,1.981045e+03
20,50,20,1.981045e+03
20,50,30,1.981045e+03
20,50,40,1.981045e+03
20,50,50,1.981045e+03
20,50,60,1.981045e+03
20,50,70,1.943855e+03
20,50,80,1.943855e+03
20,50,90,1.930482e+03
20,50,100,1.930482e+03
20,50,1,2.151641e+03
20,50,2,2.073905e+03
20,50,3,2.073905e+03
20,50,5,2.073905e+03
20,50,10,1.982249e+03
20,50,20,1.982249e+03
20,50,30,1.928896e+03
20,50,40,1.928896e+03
20,50,50,1.928896e+03
20,50,60,1.928896e+03
20,50,70,1.928896e+03
20,50,80,1.561287e+03
20,50,90,1.561287e+03
20,50,100,1.561287e+03
20,50,1,2.389492e+03
20,50,2,2.281335e+03
20,50,3,1.921083e+03
20,50,5,1.921083e+03
20,50,10,1.872365e+03
20,50,20,1.872365e+03
20,50,30,1.872365e+03
20,50,40,1.872365e+03
20,50,50,1.872365e+03
20,50,60,1.872365e+03
20,50,70,1.505353e+03
20,50,80,1.505353e+03
20,50,90,1.505353e+03
20,50,100,1.505353e+03
20,50,1,2.425054e+03
20,50,2,2.425054e+03
20,50,3,2.263104e+03
20,50,5,2.046363e+03
20,50,10,2.046363e+03
20,50,20,1.734246e+03
20,50,30,1.734246e+03
20,50,40,1.734246e+03
20,50,50,1.734246e+03
20,50,60,1.685385e+03
20,50,70,1.685385e+03
20,50,80,1.668661e+03
20,50,90,1.545811e+03
20,50,100,1.545811e+03
20,50,1,2.306717e+03
20,50,2,2.306717e+03
20,50,3,2.099930e+03
20,50,5,2.099930e+03
20,50,10,2.013081e+03
20,50,20,1.920984e+03
20,50,30,1.920984e+03
20,50,40,1.920984e+03
20,50,50,1.920984e+03
20,50,60,1.801842e+03
20,50,70,1.801842e+03
20,50,80,1.801842e+03
20,50,90,1.801842e+03
20,50,100,1.801842e+03
20,50,1,2.308381e+03
20,50,2,2.155580e+03
20,50,3,2.155580e+03
20,50,5,2.155580e+03
20,50,10,2.155580e+03
