funcid,dim,milestone,error
2,30,1,5.590171e+41
2,30,2,3.830736e+35
2,30,3,3.830736e+35
2,30,5,7.438209e+29
2,30,10,7.438209e+29
2,30,20,7.438209e+29
2,30,30,7.438209e+29
2,30,40,7.438209e+29
2,30,50,7.438209e+29
2,30,60,7.438209e+29
2,30,70,7.438209e+29
2,30,80,7.438209e+29
2,30,90,7.438209e+29
2,30,100,7.438209e+29
2,30,1,5.590171e+41
2,30,2,6.334154e+29
2,30,3,6.334154e+29
2,30,5,1.178422e+28
2,30,10,1.178422e+28
2,30,20,1.178422e+28
2,30,30,1.178422e+28
2,30,40,1.178422e+28
2,30,50,1.178422e+28
2,30,60,1.178422e+28
2,30,70,1.178422e+28
2,30,80,1.178422e+28
2,30,90,1.178422e+28
2,30,100,1.178422e+28
2,30,1,5.590171e+41
2,30,2,7.771875e+37
2,30,3,2.169877e+31
2,30,5,2.169877e+31
2,30,10,2.169877e+31
2,30,20,2.169877e+31
2,30,30,2.169877e+31
2,30,40,1.364127e+30
2,30,50,1.364127e+30
2,30,60,1.364127e+30
2,30,70,1.364127e+30
2,30,80,1.364127e+30
2,30,90,1.364127e+30
2,30,100,1.364127e+30
2,30,1,5.590171e+41
2,30,2,1.884349e+38
2,30,3,1.229142e+35
2,30,5,2.671274e+34
2,30,10,1.912610e+32
2,30,20,9.286511e+31
2,30,30,9.286511e+31
2,30,40,1.609738e+31
2,30,50,1.609738e+31
2,30,60,1.609738e+31
2,30,70,1.609738e+31
2,30,80,1.609738e+31
2,30,90,1.609738e+31
2,30,100,1.609738e+31
2,30,1,5.590171e+41
2,30,2,1.648235e+37
2,30,3,1.079831e+36
2,30,5,2.752296e+33
2,30,10,2.752296e+33
2,30,20,7.233566e+29
2,30,30,4.734663e+28
2,30,40,4.734663e+28
2,30,50,4.734663e+28
2,30,60,4.734663e+28
2,30,70,4.734663e+28
2,30,80,4.734663e+28
2,30,90,4.734663e+28
2,30,100,4.734663e+28
2,30,1,5.590171e+41
2,30,2,7.449478e+37
2,30,3,1.062533e+37
2,30,5,1.346411e+36
2,30,10,5.234701e+29
2,30,20,5.234701e+29
2,30,30,5.234701e+29
2,30,40,2.123049e+28
2,30,50,2.123049e+28
2,30,60,2.123049e+28
2,30,70,2.123049e+28
2,30,80,2.123049e+28
2,30,90,2.123049e+28
2,30,100,2.123049e+28
2,30,1,5.590171e+41
2,30,2,1.007160e+37
2,30,3,1.007160e+37
2,30,5,2.422347e+36
2,30,10,5.914737e+33
2,30,20,1.410977e+32
2,30,30,1.410977e+32
2,30,40,3.831262e+31
2,30,50,3.831262e+31
2,30,60,3.831262e+31
2,30,70,3.831262e+31
2,30,80,2.970551e+31
2,30,90,2.970551e+31
2,30,100,2.970551e+31
2,30,1,5.590171e+41
2,30,2,7.700618e+35
2,30,3,4.020496e+33
2,30,5,4.020496e+33
2,30,10,4.020496e+33
2,30,20,2.188165e+31
2,30,30,2.188165e+31
2,30,40,2.188165e+31
2,30,50,2.188165e+31
2,30,60,1.582174e+29
2,30,70,1.582174e+29
2,30,80,1.582174e+29
2,30,90,1.582174e+29
2,30,100,1.582174e+29
2,30,1,5.590171e+41
2,30,2,7.694089e+37
2,30,3,4.758426e+36
2,30,5,4.705224e+30
2,30,10,4.705224e+30
2,30,20,4.705224e+30
2,30,30,4.705224e+30
2,30,40,4.705224e+30
2,30,50,4.671540e+28
2,30,60,4.671540e+28
2,30,70,4.671540e+28
2,30,80,4.671540e+28
2,30,90,4.671540e+28
2,30,100,4.671540e+28
2,30,1,5.590171e+41
2,30,2,2.692175e+37
2,30,3,2.692175e+37
2,30,5,9.368047e+34
2,30,10,1.217088e+34
2,30,20,6.451192e+32
2,30,30,7.055828e+31
2,30,40,6.018783e+31
2,30,50,1.948510e+30
2,30,60,1.948510e+30
2,30,70,1.313297e+30
2,30,80,1.313297e+30
2,30,90,1.313297e+30
2,30,100,1.313297e+30
