funcid,dim,milestone,error
18,30,1,3.968412e+07
18,30,2,3.184422e+06
18,30,3,2.336182e+06
18,30,5,3.837251e+05
18,30,10,3.837251e+05
18,30,20,3.837251e+05
18,30,30,3.837251e+05
18,30,40,3.837251e+05
18,30,50,3.837251e+05
18,30,60,3.837251e+05
18,30,70,3.837251e+05
18,30,80,3.837251e+05
18,30,90,3.837251e+05
18,30,100,3.837251e+05
18,30,1,3.968412e+07
18,30,2,6.278473e+06
18,30,3,6.278473e+06
18,30,5,5.134276e+06
18,30,10,5.134276e+06
18,30,20,1.609473e+06
18,30,30,1.609473e+06
18,30,40,7.144391e+05
18,30,50,7.144391e+05
18,30,60,7.144391e+05
18,30,70,7.144391e+05
18,30,80,5.254070e+05
18,30,90,5.254070e+05
18,30,100,3.229845e+05
18,30,1,3.968412e+07
18,30,2,1.471826e+06
18,30,3,1.471826e+06
18,30,5,1.471826e+06
18,30,10,1.471826e+06
18,30,20,1.471826e+06
18,30,30,9.815013e+05
18,30,40,9.815013e+05
18,30,50,9.047083e+05
18,30,60,9.047083e+05
18,30,70,9.047083e+05
18,30,80,6.464923e+05
18,30,90,5.995091e+05
18,30,100,5.995091e+05
18,30,1,3.968412e+07
18,30,2,7.821827e+06
18,30,3,6.458167e+06
18,30,5,1.877367e+06
18,30,10,2.493899e+05
18,30,20,2.493899e+05
18,30,30,2.493899e+05
18,30,40,2.493899e+05
18,30,50,2.493899e+05
18,30,60,2.493899e+05
18,30,70,2.493899e+05
18,30,80,2.493899e+05
18,30,90,1.541391e+05
18,30,100,1.541391e+05
18,30,1,3.968412e+07
18,30,2,2.609463e+06
18,30,3,2.609463e+06
18,30,5,2.609463e+06
18,30,10,2.609463e+06
18,30,20,8.906677e+05
18,30,30,8.906677e+05
18,30,40,5.843361e+05
18,30,50,5.843361e+05
18,30,60,5.843361e+05
18,30,70,5.843361e+05
18,30,80,5.843361e+05
18,30,90,5.843361e+05
18,30,100,5.843361e+05
18,30,1,3.968412e+07
18,30,2,3.253874e+06
18,30,3,3.253874e+06
18,30,5,2.584025e+06
18,30,10,2.116288e+06
18,30,20,1.275314e+06
18,30,30,1.275314e+06
18,30,40,1.275314e+06
18,30,50,1.275314e+06
18,30,60,6.556769e+05
18,30,70,6.556769e+05
18,30,80,1.707390e+05
18,30,90,1.707390e+05
18,30,100,1.707390e+05
18,30,1,3.968412e+07
18,30,2,1.022749e+07
18,30,3,5.886151e+06
18,30,5,9.396436e+05
18,30,10,9.396436e+05
18,30,20,9.396436e+05
18,30,30,9.396436e+05
18,30,40,3.409879e+05
18,30,50,3.409879e+05
18,30,60,3.409879e+05
18,30,70,3.409879e+05
18,30,80,3.409879e+05
18,30,90,3.409879e+05
18,30,100,3.409879e+05
18,30,1,3.968412e+07
18,30,2,1.145310e+07
18,30,3,1.145310e+07
18,30,5,1.315841e+06
18,30,10,4.281334e+05
18,30,20,4.281334e+05
18,30,30,4.281334e+05
18,30,40,4.281334e+05
18,30,50,4.281334e+05
18,30,60,4.281334e+05
18,30,70,4.281334e+05
18,30,80,4.281334e+05
18,30,90,2.075812e+05
18,30,100,2.075812e+05
18,30,1,3.968412e+07
18,30,2,7.310375e+06
18,30,3,7.310375e+06
18,30,5,7.310375e+06
18,30,10,1.448829e+06
18,30,20,4.286789e+05
18,30,30,4.286789e+05
18,30,40,4.286789e+05
18,30,50,4.286789e+05
18,30,60,4.286789e+05
18,30,70,4.286789e+05
18,30,80,4.286789e+05
18,30,90,2.447035e+05
18,30,100,2.447035e+05
18,30,1,3.968412e+07
18,30,2,1.210258e+07
18,30,3,1.190602e+07
18,30,5,1.190602e+07
18,30,10,3.885864e+06
18,30,20,4.724965e+05
18,30,30,4.018989e+05
18,30,40,4.018989e+05
18,30,50,4.018989e+05
18,30,60,4.018989e+05
18,30,70,4.018989e+05
18,30,80,4.018989e+05
18,30,90,4.018989e+05
18,30,100,4.018989e+05
