funcid,dim,milestone,error
10,30,1,8.271173e+03
10,30,2,5.732057e+03
10,30,3,5.732057e+03
10,30,5,5.732057e+03
10,30,10,5.732057e+03
10,30,20,5.732057e+03
10,30,30,5.732057e+03
10,30,40,5.732057e+03
10,30,50,5.614261e+03
10,30,60,5.614261e+03
10,30,70,5.361659e+03
10,30,80,5.361659e+03
10,30,90,5.361659e+03
10,30,100,5.361659e+03
10,30,1,8.271173e+03
10,30,2,7.274625e+03
10,30,3,6.253548e+03
10,30,5,6.253548e+03
10,30,10,6.139777e+03
10,30,20,6.139777e+03
10,30,30,6.139777e+03
10,30,40,6.139777e+03
10,30,50,6.015408e+03
10,30,60,5.407053e+03
10,30,70,5.407053e+03
10,30,80,5.407053e+03
10,30,90,5.407053e+03
10,30,100,5.407053e+03
10,30,1,8.271173e+03
10,30,2,6.652711e+03
10,30,3,6.652711e+03
10,30,5,5.989555e+03
10,30,10,5.989555e+03
10,30,20,5.989555e+03
10,30,30,5.885109e+03
10,30,40,5.563271e+03
10,30,50,5.563271e+03
10,30,60,5.563271e+03
10,30,70,5.563271e+03
10,30,80,5.476024e+03
10,30,90,5.476024e+03
10,30,100,5.476024e+03
10,30,1,8.271173e+03
10,30,2,6.300880e+03
10,30,3,6.300880e+03
10,30,5,6.203430e+03
10,30,10,6.203430e+03
10,30,20,5.561988e+03
10,30,30,5.561988e+03
10,30,40,5.149121e+03
10,30,50,5.149121e+03
10,30,60,5.149121e+03
10,30,70,5.149121e+03
10,30,80,5.149121e+03
10,30,90,5.149121e+03
10,30,100,5.149121e+03
10,30,1,8.271173e+03
10,30,2,7.715251e+03
10,30,3,7.262364e+03
10,30,5,5.825577e+03
10,30,10,5.825577e+03
10,30,20,5.787421e+03
10,30,30,5.787421e+03
10,30,40,5.787421e+03
10,30,50,5.709384e+03
10,30,60,5.487320e+03
10,30,70,5.487320e+03
10,30,80,5.415220e+03
10,30,90,5.415220e+03
10,30,100,5.415220e+03
10,30,1,8.271173e+03
10,30,2,6.845752e+03
10,30,3,6.704379e+03
10,30,5,6.704379e+03
10,30,10,6.575026e+03
10,30,20,6.014231e+03
10,30,30,5.839640e+03
10,30,40,5.839640e+03
10,30,50,5.803856e+03
10,30,60,5.803856e+03
10,30,70,5.803856e+03
10,30,80,5.803856e+03
10,30,90,5.568649e+03
10,30,100,5.568649e+03
10,30,1,8.271173e+03
10,30,2,7.327925e+03
10,30,3,7.327925e+03
10,30,5,7.327925e+03
10,30,10,6.678059e+03
10,30,20,5.935115e+03
10,30,30,5.900679e+03
10,30,40,5.900679e+03
10,30,50,5.593192e+03
10,30,60,5.424529e+03
10,30,70,5.424529e+03
10,30,80,5.424529e+03
10,30,90,5.424529e+03
10,30,100,5.424529e+03
10,30,1,8.271173e+03
10,30,2,7.091978e+03
10,30,3,7.091978e+03
10,30,5,7.091978e+03
10,30,10,6.357186e+03
10,30,20,5.415063e+03
10,30,30,5.415063e+03
10,30,40,5.415063e+03
10,30,50,5.415063e+03
10,30,60,5.415063e+03
10,30,70,5.298174e+03
10,30,80,5.298174e+03
10,30,90,5.298174e+03
10,30,100,5.298174e+03
10,30,1,8.271173e+03
10,30,2,7.129439e+03
10,30,3,7.129439e+03
10,30,5,6.713333e+03
10,30,10,6.312462e+03
10,30,20,6.174204e+03
10,30,30,6.074228e+03
10,30,40,6.074228e+03
10,30,50,5.923137e+03
10,30,60,5.923137e+03
10,30,70,5.923137e+03
10,30,80,5.923137e+03
10,30,90,5.923137e+03
10,30,100,5.808306e+03
10,30,1,8.271173e+03
10,30,2,6.433953e+03
10,30,3,6.433953e+03
10,30,5,6.315513e+03
10,30,10,6.315513e+03
10,30,20,5.589398e+03
10,30,30,5.589398e+03
10,30,40,5.589398e+03
10,30,50,5.589398e+03
10,30,60,5.589398e+03
10,30,70,5.589398e+03
10,30,80,5.589398e+03
10,30,90,5.589398e+03
10,30,100,5.464703e+03
