funcid,dim,milestone,error
29,10,1,9.299266e+02
29,10,2,6.994522e+02
29,10,3,6.994522e+02
29,10,5,5.474443e+02
29,10,10,3.352994e+02
29,10,20,3.352994e+02
29,10,30,3.352994e+02
29,10,40,3.352994e+02
29,10,50,3.352994e+02
29,10,60,3.352994e+02
29,10,70,3.352994e+02
29,10,80,3.352994e+02
29,10,90,3.352994e+02
29,10,100,3.352994e+02
29,10,1,9.299266e+02
29,10,2,6.675122e+02
29,10,3,6.675122e+02
29,10,5,6.675122e+02
29,10,10,4.514899e+02
29,10,20,4.183015e+02
29,10,30,4.183015e+02
29,10,40,4.183015e+02
29,10,50,4.183015e+02
29,10,60,3.696366e+02
29,10,70,3.696366e+02
29,10,80,3.598518e+02
29,10,90,3.598518e+02
29,10,100,3.598518e+02
29,10,1,9.299266e+02
29,10,2,6.550197e+02
29,10,3,4.849184e+02
29,10,5,4.849184e+02
29,10,10,4.497437e+02
29,10,20,4.497437e+02
29,10,30,3.849515e+02
29,10,40,3.564938e+02
29,10,50,3.564938e+02
29,10,60,3.564938e+02
29,10,70,3.564938e+02
29,10,80,3.564938e+02
29,10,90,3.564938e+02
29,10,100,3.564938e+02
29,10,1,9.299266e+02
29,10,2,7.115556e+02
29,10,3,6.071422e+02
29,10,5,5.182282e+02
29,10,10,3.818584e+02
29,10,20,3.510329e+02
29,10,30,3.510329e+02
29,10,40,3.510329e+02
29,10,50,3.510329e+02
29,10,60,3.400924e+02
29,10,70,3.400924e+02
29,10,80,3.400924e+02
29,10,90,3.400924e+02
29,10,100,3.400924e+02
29,10,1,9.299266e+02
29,10,2,6.803772e+02
29,10,3,5.765866e+02
29,10,5,4.416748e+02
29,10,10,4.416748e+02
29,10,20,4.416748e+02
29,10,30,4.416748e+02
29,10,40,3.542291e+02
29,10,50,3.542291e+02
29,10,60,3.542291e+02
29,10,70,3.423600e+02
29,10,80,3.423600e+02
29,10,90,3.423600e+02
29,10,100,3.423600e+02
29,10,1,9.299266e+02
29,10,2,9.299266e+02
29,10,3,6.448515e+02
29,10,5,4.672882e+02
29,10,10,4.672882e+02
29,10,20,4.160850e+02
29,10,30,3.526981e+02
29,10,40,3.526981e+02
29,10,50,3.526981e+02
29,10,60,3.526981e+02
29,10,70,3.526981e+02
29,10,80,3.526981e+02
29,10,90,3.526981e+02
29,10,100,3.526981e+02
29,10,1,9.299266e+02
29,10,2,6.191559e+02
29,10,3,6.191559e+02
29,10,5,4.421257e+02
29,10,10,4.421257e+02
29,10,20,4.421257e+02
29,10,30,4.344507e+02
29,10,40,4.344507e+02
29,10,50,4.344507e+02
29,10,60,3.732193e+02
29,10,70,3.732193e+02
29,10,80,3.732193e+02
29,10,90,3.732193e+02
29,10,100,3.732193e+02
29,10,1,9.299266e+02
29,10,2,5.374926e+02
29,10,3,5.374926e+02
29,10,5,5.374926e+02
29,10,10,4.433557e+02
29,10,20,3.096173e+02
29,10,30,3.096173e+02
29,10,40,3.096173e+02
29,10,50,3.096173e+02
29,10,60,3.096173e+02
29,10,70,3.096173e+02
29,10,80,3.096173e+02
29,10,90,3.096173e+02
29,10,100,3.096173e+02
29,10,1,9.299266e+02
29,10,2,4.732078e+02
29,10,3,4.732078e+02
29,10,5,4.732078e+02
29,10,10,4.107158e+02
29,10,20,4.107158e+02
29,10,30,4.107158e+02
29,10,40,3.310625e+02
29,10,50,3.310625e+02
29,10,60,3.310625e+02
29,10,70,3.310625e+02
29,10,80,3.266530e+02
29,10,90,3.266530e+02
29,10,100,3.266530e+02
29,10,1,9.299266e+02
29,10,2,7.150765e+02
29,10,3,6.591077e+02
29,10,5,5.622757e+02
29,10,10,4.321570e+02
29,10,20,4.321570e+02
29,10,30,4.321570e+02
29,10,40,4.321570e+02
29,10,50,4.175963e+02
29,10,60,3.183789e+02
29,10,70,3.183789e+02
29,10,80,3.183789e+02
29,10,90,3.183789e+02
29,10,100,3.183789e+02
