funcid,dim,milestone,error
15,30,1,2.467164e+06
15,30,2,2.467164e+06
15,30,3,2.467164e+06
15,30,5,8.540890e+05
15,30,10,1.775494e+05
15,30,20,1.775494e+05
15,30,30,1.775494e+05
15,30,40,4.404380e+04
15,30,50,4.404380e+04
15,30,60,4.404380e+04
15,30,70,4.404380e+04
15,30,80,4.404380e+04
15,30,90,4.404380e+04
15,30,100,4.404380e+04
15,30,1,2.467164e+06
15,30,2,2.467164e+06
15,30,3,1.913798e+06
15,30,5,1.095330e+05
15,30,10,1.095330e+05
15,30,20,1.095330e+05
15,30,30,4.285288e+04
15,30,40,4.285288e+04
15,30,50,4.285288e+04
15,30,60,4.285288e+04
15,30,70,4.285288e+04
15,30,80,4.285288e+04
15,30,90,4.285288e+04
15,30,100,4.285288e+04
15,30,1,2.467164e+06
15,30,2,2.467164e+06
15,30,3,2.467164e+06
15,30,5,9.551374e+04
15,30,10,9.551374e+04
15,30,20,9.551374e+04
15,30,30,9.551374e+04
15,30,40,4.832265e+04
15,30,50,4.832265e+04
15,30,60,4.832265e+04
15,30,70,4.832265e+04
15,30,80,4.832265e+04
15,30,90,4.832265e+04
15,30,100,4.832265e+04
15,30,1,2.467164e+06
15,30,2,2.467164e+06
15,30,3,5.499439e+05
15,30,5,5.499439e+05
15,30,10,1.277553e+05
15,30,20,1.277553e+05
15,30,30,1.277553e+05
15,30,40,8.825346e+04
15,30,50,4.572452e+04
15,30,60,2.228154e+04
15,30,70,2.228154e+04
15,30,80,2.228154e+04
15,30,90,2.228154e+04
15,30,100,2.228154e+04
15,30,1,2.467164e+06
15,30,2,2.467164e+06
15,30,3,1.080688e+05
15,30,5,1.080688e+05
15,30,10,1.080688e+05
15,30,20,1.080688e+05
15,30,30,6.163546e+04
15,30,40,6.163546e+04
15,30,50,4.137019e+04
15,30,60,4.137019e+04
15,30,70,4.137019e+04
15,30,80,4.137019e+04
15,30,90,4.137019e+04
15,30,100,4.137019e+04
15,30,1,2.467164e+06
15,30,2,2.467164e+06
15,30,3,2.467164e+06
15,30,5,5.088188e+05
15,30,10,3.995302e+05
15,30,20,1.737807e+05
15,30,30,1.737807e+05
15,30,40,1.737807e+05
15,30,50,1.737807e+05
15,30,60,1.315833e+05
15,30,70,1.315833e+05
15,30,80,1.000824e+05
15,30,90,1.000824e+05
15,30,100,1.000824e+05
15,30,1,2.467164e+06
15,30,2,2.467164e+06
15,30,3,2.467164e+06
15,30,5,2.467164e+06
15,30,10,7.419229e+04
15,30,20,3.909868e+04
15,30,30,3.909868e+04
15,30,40,3.909868e+04
15,30,50,3.449581e+04
15,30,60,3.449581e+04
15,30,70,3.449581e+04
15,30,80,3.449581e+04
15,30,90,3.449581e+04
15,30,100,3.449581e+04
15,30,1,2.467164e+06
15,30,2,4.122125e+04
15,30,3,4.122125e+04
15,30,5,4.122125e+04
15,30,10,4.122125e+04
15,30,20,4.122125e+04
15,30,30,4.122125e+04
15,30,40,4.122125e+04
15,30,50,4.122125e+04
15,30,60,4.122125e+04
15,30,70,4.122125e+04
15,30,80,4.122125e+04
15,30,90,4.122125e+04
15,30,100,4.122125e+04
15,30,1,2.467164e+06
15,30,2,2.467164e+06
15,30,3,2.755676e+05
15,30,5,2.755676e+05
15,30,10,6.079160e+04
15,30,20,5.944605e+04
15,30,30,5.944605e+04
15,30,40,4.106513e+04
15,30,50,4.106513e+04
15,30,60,4.106513e+04
15,30,70,4.106513e+04
15,30,80,4.106513e+04
15,30,90,4.106513e+04
15,30,100,4.106513e+04
15,30,1,2.467164e+06
15,30,2,5.334321e+05
15,30,3,3.988070e+05
15,30,5,3.988070e+05
15,30,10,3.988070e+05
15,30,20,9.135919e+04
15,30,30,9.135919e+04
15,30,40,9.135919e+04
15,30,50,3.630248e+04
15,30,60,3.630248e+04
15,30,70,3.630248e+04
15,30,80,3.630248e+04
15,30,90,3.630248e+04
15,30,100,3.630248e+04
