funcid,dim,milestone,error
24,30,1,9.378340e+02
24,30,2,9.378340e+02
24,30,3,9.378340e+02
24,30,5,9.378340e+02
24,30,10,7.955451e+02
24,30,20,7.955451e+02
24,30,30,7.955451e+02
24,30,40,7.955451e+02
24,30,50,7.955451e+02
24,30,60,7.955451e+02
24,30,70,7.955451e+02
24,30,80,7.955451e+02
24,30,90,7.955451e+02
24,30,100,7.862533e+02
24,30,1,9.378340e+02
24,30,2,9.378340e+02
24,30,3,9.378340e+02
24,30,5,9.378340e+02
24,30,10,9.378340e+02
24,30,20,9.378340e+02
24,30,30,9.378340e+02
24,30,40,9.378340e+02
24,30,50,9.378340e+02
24,30,60,9.126029e+02
24,30,70,9.126029e+02
24,30,80,9.126029e+02
24,30,90,9.126029e+02
24,30,100,7.989513e+02
24,30,1,9.378340e+02
24,30,2,7.809981e+02
24,30,3,7.809981e+02
24,30,5,7.809981e+02
24,30,10,7.809981e+02
24,30,20,7.809981e+02
24,30,30,7.809981e+02
24,30,40,7.809981e+02
24,30,50,7.809981e+02
24,30,60,7.809981e+02
24,30,70,7.809981e+02
24,30,80,7.809981e+02
24,30,90,7.809981e+02
24,30,100,7.809981e+02
24,30,1,9.378340e+02
24,30,2,9.378340e+02
24,30,3,9.378340e+02
24,30,5,8.849299e+02
24,30,10,8.212012e+02
24,30,20,8.212012e+02
24,30,30,8.212012e+02
24,30,40,8.212012e+02
24,30,50,8.212012e+02
24,30,60,8.212012e+02
24,30,70,8.212012e+02
24,30,80,8.212012e+02
24,30,90,8.212012e+02
24,30,100,8.212012e+02
24,30,1,9.378340e+02
24,30,2,9.378340e+02
24,30,3,9.378340e+02
24,30,5,9.378340e+02
24,30,10,9.186248e+02
24,30,20,9.186248e+02
24,30,30,9.186248e+02
24,30,40,9.186248e+02
24,30,50,7.963703e+02
24,30,60,7.963703e+02
24,30,70,7.963703e+02
24,30,80,7.963703e+02
24,30,90,7.963703e+02
24,30,100,7.963703e+02
24,30,1,9.378340e+02
24,30,2,9.378340e+02
24,30,3,9.378340e+02
24,30,5,8.193182e+02
24,30,10,8.193182e+02
24,30,20,8.193182e+02
24,30,30,8.193182e+02
24,30,40,8.193182e+02
24,30,50,8.193182e+02
24,30,60,8.193182e+02
24,30,70,8.193182e+02
24,30,80,8.193182e+02
24,30,90,8.193182e+02
24,30,100,8.193182e+02
24,30,1,9.378340e+02
24,30,2,8.561454e+02
24,30,3,8.489532e+02
24,30,5,8.489532e+02
24,30,10,8.489532e+02
24,30,20,8.336283e+02
24,30,30,4.509506e+02
24,30,40,4.509506e+02
24,30,50,4.509506e+02
24,30,60,4.509506e+02
24,30,70,4.509506e+02
24,30,80,4.509506e+02
24,30,90,4.509506e+02
24,30,100,4.509506e+02
24,30,1,9.378340e+02
24,30,2,9.378340e+02
24,30,3,9.378340e+02
24,30,5,9.378340e+02
24,30,10,8.789250e+02
24,30,20,8.736728e+02
24,30,30,8.706439e+02
24,30,40,8.706439e+02
24,30,50,8.706439e+02
24,30,60,8.706439e+02
24,30,70,8.706439e+02
24,30,80,8.706439e+02
24,30,90,8.706439e+02
24,30,100,8.706439e+02
24,30,1,9.378340e+02
24,30,2,9.378340e+02
24,30,3,9.378340e+02
24,30,5,9.378340e+02
24,30,10,9.378340e+02
24,30,20,8.846447e+02
24,30,30,8.846447e+02
24,30,40,8.846447e+02
24,30,50,8.367651e+02
24,30,60,8.367651e+02
24,30,70,8.056905e+02
24,30,80,8.056905e+02
24,30,90,8.056905e+02
24,30,100,8.056905e+02
24,30,1,9.378340e+02
24,30,2,9.378340e+02
24,30,3,9.378340e+02
24,30,5,9.378340e+02
24,30,10,8.984507e+02
24,30,20,8.676729e+02
24,30,30,8.676729e+02
24,30,40,8.676729e+02
24,30,50,8.108431e+02
24,30,60,8.108431e+02
24,30,70,8.108431e+02
24,30,80,8.108431e+02
24,30,90,8.108431e+02
24,30,100,8.108431e+02
