funcid,dim,milestone,error
16,30,1,3.624869e+03
16,30,2,3.624869e+03
16,30,3,3.624869e+03
16,30,5,2.771930e+03
16,30,10,2.771930e+03
16,30,20,2.771930e+03
16,30,30,2.771930e+03
16,30,40,2.771930e+03
16,30,50,2.771930e+03
16,30,60,2.771930e+03
16,30,70,2.771930e+03
16,30,80,2.771930e+03
16,30,90,2.601292e+03
16,30,100,2.227009e+03
16,30,1,3.624869e+03
16,30,2,3.624869e+03
16,30,3,3.624869e+03
16,30,5,3.624869e+03
16,30,10,2.591192e+03
16,30,20,2.591192e+03
16,30,30,1.590608e+03
16,30,40,1.590608e+03
16,30,50,1.590608e+03
16,30,60,1.590608e+03
16,30,70,1.590608e+03
16,30,80,1.590608e+03
16,30,90,1.590608e+03
16,30,100,1.590608e+03
16,30,1,3.624869e+03
16,30,2,3.624869e+03
16,30,3,3.624869e+03
16,30,5,3.624869e+03
16,30,10,2.617876e+03
16,30,20,2.617876e+03
16,30,30,2.617876e+03
16,30,40,2.266485e+03
16,30,50,2.266485e+03
16,30,60,2.266485e+03
16,30,70,2.266485e+03
16,30,80,2.266485e+03
16,30,90,2.266485e+03
16,30,100,2.266485e+03
16,30,1,3.624869e+03
16,30,2,3.229710e+03
16,30,3,2.832342e+03
16,30,5,2.832342e+03
16,30,10,1.699677e+03
16,30,20,1.699677e+03
16,30,30,1.699677e+03
16,30,40,1.699677e+03
16,30,50,1.699677e+03
16,30,60,1.699677e+03
16,30,70,1.699677e+03
16,30,80,1.699677e+03
16,30,90,1.699677e+03
16,30,100,1.699677e+03
16,30,1,3.624869e+03
16,30,2,3.567027e+03
16,30,3,3.567027e+03
16,30,5,3.567027e+03
16,30,10,1.741939e+03
16,30,20,1.741939e+03
16,30,30,1.741939e+03
16,30,40,1.741939e+03
16,30,50,1.741939e+03
16,30,60,1.741939e+03
16,30,70,1.741939e+03
16,30,80,1.741939e+03
16,30,90,1.741939e+03
16,30,100,1.741939e+03
16,30,1,3.624869e+03
16,30,2,3.624869e+03
16,30,3,3.434576e+03
16,30,5,3.042943e+03
16,30,10,3.042943e+03
16,30,20,3.042943e+03
16,30,30,3.042943e+03
16,30,40,2.596866e+03
16,30,50,2.596866e+03
16,30,60,2.596866e+03
16,30,70,1.747451e+03
16,30,80,1.747451e+03
16,30,90,1.747451e+03
16,30,100,1.747451e+03
16,30,1,3.624869e+03
16,30,2,3.624869e+03
16,30,3,3.409810e+03
16,30,5,2.940735e+03
16,30,10,2.940735e+03
16,30,20,2.651750e+03
16,30,30,2.525037e+03
16,30,40,2.223903e+03
16,30,50,2.223903e+03
16,30,60,2.223903e+03
16,30,70,2.223903e+03
16,30,80,2.223903e+03
16,30,90,2.223903e+03
16,30,100,2.223903e+03
16,30,1,3.624869e+03
16,30,2,3.516412e+03
16,30,3,3.516412e+03
16,30,5,2.426039e+03
16,30,10,2.426039e+03
16,30,20,2.426039e+03
16,30,30,2.155501e+03
16,30,40,2.155501e+03
16,30,50,2.155501e+03
16,30,60,2.155501e+03
16,30,70,2.155501e+03
16,30,80,2.155501e+03
16,30,90,2.155501e+03
16,30,100,2.155501e+03
16,30,1,3.624869e+03
16,30,2,3.624869e+03
16,30,3,2.886367e+03
16,30,5,2.803246e+03
16,30,10,2.803246e+03
16,30,20,2.803246e+03
16,30,30,2.608615e+03
16,30,40,2.465993e+03
16,30,50,2.465993e+03
16,30,60,2.465993e+03
16,30,70,2.143510e+03
16,30,80,2.143510e+03
16,30,90,2.143510e+03
16,30,100,2.143510e+03
16,30,1,3.624869e+03
16,30,2,3.624869e+03
16,30,3,3.624869e+03
16,30,5,3.624869e+03
16,30,10,2.999298e+03
16,30,20,2.588904e+03
16,30,30,2.588904e+03
16,30,40,2.229332e+03
16,30,50,2.229332e+03
16,30,60,2.229332e+03
16,30,70,2.229332e+03
16,30,80,2.229332e+03
16,30,90,2.229332e+03
16,30,100,2.229332e+03
