funcid,dim,milestone,error
23,10,1,5.830511e+02
23,10,2,4.839425e+02
23,10,3,4.839425e+02
23,10,5,4.282126e+02
23,10,10,4.282126e+02
23,10,20,4.282126e+02
23,10,30,4.271097e+02
23,10,40,4.233657e+02
23,10,50,3.970584e+02
23,10,60,3.572759e+02
23,10,70,3.572759e+02
23,10,80,3.572759e+02
23,10,90,3.572759e+02
23,10,100,3.572759e+02
23,10,1,5.830511e+02
23,10,2,5.830511e+02
23,10,3,5.830511e+02
23,10,5,4.836243e+02
23,10,10,4.084189e+02
23,10,20,4.084189e+02
23,10,30,3.955879e+02
23,10,40,3.955879e+02
23,10,50,3.955879e+02
23,10,60,3.955879e+02
23,10,70,3.955879e+02
23,10,80,3.955879e+02
23,10,90,3.955879e+02
23,10,100,3.955879e+02
23,10,1,5.830511e+02
23,10,2,5.830511e+02
23,10,3,5.675446e+02
23,10,5,5.675446e+02
23,10,10,5.164054e+02
23,10,20,4.630663e+02
23,10,30,4.630663e+02
23,10,40,4.221232e+02
23,10,50,4.221232e+02
23,10,60,4.221232e+02
23,10,70,4.221232e+02
23,10,80,4.221232e+02
23,10,90,4.221232e+02
23,10,100,4.221232e+02
23,10,1,5.830511e+02
23,10,2,5.830511e+02
23,10,3,5.830511e+02
23,10,5,5.830511e+02
23,10,10,5.830511e+02
23,10,20,4.793210e+02
23,10,30,4.793210e+02
23,10,40,4.793210e+02
23,10,50,4.793210e+02
23,10,60,4.696792e+02
23,10,70,4.696792e+02
23,10,80,4.663467e+02
23,10,90,4.495446e+02
23,10,100,4.495446e+02
23,10,1,5.830511e+02
23,10,2,5.739391e+02
23,10,3,5.739391e+02
23,10,5,4.150757e+02
23,10,10,4.150757e+02
23,10,20,4.150757e+02
23,10,30,4.150757e+02
23,10,40,4.150757e+02
23,10,50,4.150757e+02
23,10,60,4.150757e+02
23,10,70,4.150757e+02
23,10,80,4.150757e+02
23,10,90,3.987664e+02
23,10,100,3.873347e+02
23,10,1,5.830511e+02
23,10,2,5.830511e+02
23,10,3,5.830511e+02
23,10,5,5.830511e+02
23,10,10,4.916616e+02
23,10,20,4.332345e+02
23,10,30,4.332345e+02
23,10,40,4.306650e+02
23,10,50,4.069039e+02
23,10,60,4.069039e+02
23,10,70,3.896755e+02
23,10,80,3.896755e+02
23,10,90,3.896755e+02
23,10,100,3.736230e+02
23,10,1,5.830511e+02
23,10,2,5.830511e+02
23,10,3,5.830511e+02
23,10,5,4.844325e+02
23,10,10,4.532953e+02
23,10,20,4.532953e+02
23,10,30,4.040079e+02
23,10,40,4.040079e+02
23,10,50,4.040079e+02
23,10,60,4.040079e+02
23,10,70,3.842821e+02
23,10,80,3.842821e+02
23,10,90,3.842821e+02
23,10,100,3.842821e+02
23,10,1,5.830511e+02
23,10,2,5.651340e+02
23,10,3,5.651340e+02
23,10,5,5.035231e+02
23,10,10,4.868385e+02
23,10,20,4.217905e+02
23,10,30,4.217905e+02
23,10,40,4.217905e+02
23,10,50,4.217905e+02
23,10,60,4.217905e+02
23,10,70,4.217905e+02
23,10,80,3.763894e+02
23,10,90,3.662302e+02
23,10,100,3.662302e+02
23,10,1,5.830511e+02
23,10,2,5.830511e+02
23,10,3,5.830511e+02
23,10,5,4.265286e+02
23,10,10,4.265286e+02
23,10,20,4.265286e+02
23,10,30,4.265286e+02
23,10,40,4.265286e+02
23,10,50,4.265286e+02
23,10,60,4.265286e+02
23,10,70,4.265286e+02
23,10,80,4.265286e+02
23,10,90,4.265286e+02
23,10,100,4.265286e+02
23,10,1,5.830511e+02
23,10,2,5.549059e+02
23,10,3,5.549059e+02
23,10,5,4.740580e+02
23,10,10,4.382222e+02
23,10,20,4.382222e+02
23,10,30,4.382222e+02
23,10,40,4.382222e+02
23,10,50,4.382222e+02
23,10,60,4.382222e+02
23,10,70,4.382222e+02
23,10,80,4.382222e+02
23,10,90,3.965858e+02
23,10,100,3.965858e+02
