funcid,dim,milestone,error
9,10,1,2.411435e+03
9,10,2,2.411435e+03
9,10,3,2.411435e+03
9,10,5,1.726161e+03
9,10,10,1.726161e+03
9,10,20,1.392313e+03
9,10,30,1.392313e+03
9,10,40,1.171126e+03
9,10,50,8.694842e+02
9,10,60,6.881416e+02
9,10,70,6.881416e+02
9,10,80,6.881416e+02
9,10,90,6.881416e+02
9,10,100,6.881416e+02
9,10,1,2.411435e+03
9,10,2,2.120421e+03
9,10,3,1.749345e+03
9,10,5,1.749345e+03
9,10,10,1.139180e+03
9,10,20,1.139180e+03
9,10,30,1.139180e+03
9,10,40,1.077612e+03
9,10,50,1.002433e+03
9,10,60,9.641577e+02
9,10,70,6.072955e+02
9,10,80,6.072955e+02
9,10,90,6.072955e+02
9,10,100,6.072955e+02
9,10,1,2.411435e+03
9,10,2,1.226848e+03
9,10,3,1.226848e+03
9,10,5,1.226848e+03
9,10,10,1.009737e+03
9,10,20,9.674066e+02
9,10,30,9.674066e+02
9,10,40,9.674066e+02
9,10,50,9.674066e+02
9,10,60,9.674066e+02
9,10,70,9.674066e+02
9,10,80,9.674066e+02
9,10,90,9.674066e+02
9,10,100,9.674066e+02
9,10,1,2.411435e+03
9,10,2,2.351862e+03
9,10,3,1.097146e+03
9,10,5,9.870878e+02
9,10,10,9.870878e+02
9,10,20,9.870878e+02
9,10,30,9.870878e+02
9,10,40,9.870878e+02
9,10,50,9.870878e+02
9,10,60,9.870878e+02
9,10,70,9.870878e+02
9,10,80,8.935573e+02
9,10,90,8.935573e+02
9,10,100,8.935573e+02
9,10,1,2.411435e+03
9,10,2,1.648553e+03
9,10,3,1.648553e+03
9,10,5,1.648553e+03
9,10,10,1.648553e+03
9,10,20,6.319021e+02
9,10,30,5.718740e+02
9,10,40,5.718740e+02
9,10,50,5.718740e+02
9,10,60,5.718740e+02
9,10,70,5.718740e+02
9,10,80,5.718740e+02
9,10,90,5.718740e+02
9,10,100,5.718740e+02
9,10,1,2.411435e+03
9,10,2,2.411435e+03
9,10,3,2.411435e+03
9,10,5,1.940589e+03
9,10,10,1.601858e+03
9,10,20,1.475626e+03
9,10,30,1.321264e+03
9,10,40,1.321264e+03
9,10,50,1.321264e+03
9,10,60,1.225273e+03
9,10,70,1.225273e+03
9,10,80,1.225273e+03
9,10,90,1.097505e+03
9,10,100,1.097505e+03
9,10,1,2.411435e+03
9,10,2,1.437986e+03
9,10,3,1.437986e+03
9,10,5,1.437986e+03
9,10,10,1.410064e+03
9,10,20,1.378691e+03
9,10,30,1.378691e+03
9,10,40,1.067621e+03
9,10,50,1.039770e+03
9,10,60,1.039770e+03
9,10,70,1.039770e+03
9,10,80,9.237673e+02
9,10,90,9.237673e+02
9,10,100,9.237673e+02
9,10,1,2.411435e+03
9,10,2,1.044071e+03
9,10,3,1.044071e+03
9,10,5,1.044071e+03
9,10,10,1.044071e+03
9,10,20,1.044071e+03
9,10,30,1.005642e+03
9,10,40,9.387615e+02
9,10,50,9.387615e+02
9,10,60,9.387615e+02
9,10,70,6.649595e+02
9,10,80,6.649595e+02
9,10,90,6.649595e+02
9,10,100,6.649595e+02
9,10,1,2.411435e+03
9,10,2,2.287686e+03
9,10,3,1.837917e+03
9,10,5,1.499948e+03
9,10,10,1.299431e+03
9,10,20,1.297297e+03
9,10,30,1.096110e+03
9,10,40,8.279728e+02
9,10,50,8.279728e+02
9,10,60,8.279728e+02
9,10,70,8.279728e+02
9,10,80,5.313573e+02
9,10,90,5.313573e+02
9,10,100,5.313573e+02
9,10,1,2.411435e+03
9,10,2,2.411435e+03
9,10,3,2.411435e+03
9,10,5,1.991825e+03
9,10,10,1.321044e+03
9,10,20,6.341586e+02
9,10,30,6.341586e+02
9,10,40,6.341586e+02
9,10,50,6.341586e+02
9,10,60,6.341586e+02
9,10,70,6.341586e+02
9,10,80,6.341586e+02
9,10,90,6.341586e+02
9,10,100,6.341586e+02
