funcid,dim,milestone,error
14,30,1,5.088857e+06
14,30,2,2.813936e+06
14,30,3,2.813929e+06
14,30,5,2.813929e+06
14,30,10,2.813929e+06
14,30,20,1.628497e+06
14,30,30,1.628497e+06
14,30,40,1.628497e+06
14,30,50,7.642365e+05
14,30,60,7.642365e+05
14,30,70,7.642365e+05
14,30,80,4.436717e+05
14,30,90,4.436717e+05
14,30,100,4.436717e+05
14,30,1,1.273815e+07
14,30,2,1.068172e+07
14,30,3,1.034373e+07
14,30,5,5.030560e+06
14,30,10,5.030560e+06
14,30,20,7.723361e+05
14,30,30,7.723361e+05
14,30,40,7.723361e+05
14,30,50,1.801028e+05
14,30,60,1.801028e+05
14,30,70,1.801028e+05
14,30,80,1.801028e+05
14,30,90,1.801028e+05
14,30,100,1.801028e+05
14,30,1,9.384474e+05
14,30,2,9.384385e+05
14,30,3,9.384383e+05
14,30,5,9.384370e+05
14,30,10,9.384370e+05
14,30,20,9.384370e+05
14,30,30,9.384370e+05
14,30,40,8.628418e+05
14,30,50,8.628418e+05
14,30,60,8.628418e+05
14,30,70,8.628418e+05
14,30,80,7.245272e+05
14,30,90,7.245272e+05
14,30,100,2.694637e+05
14,30,1,1.454341e+07
14,30,2,1.390434e+07
14,30,3,5.812299e+06
14,30,5,4.498723e+06
14,30,10,4.498723e+06
14,30,20,1.519966e+06
14,30,30,1.519966e+06
14,30,40,1.519966e+06
14,30,50,1.519966e+06
14,30,60,4.698117e+05
14,30,70,4.698117e+05
14,30,80,4.698117e+05
14,30,90,4.698117e+05
14,30,100,4.698117e+05
14,30,1,4.924621e+06
14,30,2,4.222511e+06
14,30,3,4.222485e+06
14,30,5,4.222485e+06
14,30,10,4.222485e+06
14,30,20,4.774805e+05
14,30,30,4.774805e+05
14,30,40,4.774805e+05
14,30,50,4.774805e+05
14,30,60,4.774805e+05
14,30,70,4.774805e+05
14,30,80,4.774805e+05
14,30,90,4.252573e+05
14,30,100,4.252573e+05
14,30,1,4.845081e+06
14,30,2,3.213666e+06
14,30,3,2.999570e+06
14,30,5,2.999553e+06
14,30,10,2.999553e+06
14,30,20,1.629829e+06
14,30,30,1.629829e+06
14,30,40,1.629829e+06
14,30,50,1.178789e+06
14,30,60,1.178789e+06
14,30,70,1.178789e+06
14,30,80,1.075700e+06
14,30,90,1.075700e+06
14,30,100,4.852722e+05
14,30,1,6.146558e+06
14,30,2,2.771646e+06
14,30,3,2.771646e+06
14,30,5,2.771646e+06
14,30,10,2.771646e+06
14,30,20,5.657539e+05
14,30,30,5.657539e+05
14,30,40,5.657539e+05
14,30,50,5.657539e+05
14,30,60,5.657539e+05
14,30,70,5.657539e+05
14,30,80,5.657539e+05
14,30,90,5.657539e+05
14,30,100,5.657539e+05
14,30,1,3.824510e+06
14,30,2,3.686242e+06
14,30,3,3.002097e+06
14,30,5,3.002097e+06
14,30,10,3.002097e+06
14,30,20,1.125513e+05
14,30,30,1.125513e+05
14,30,40,1.125513e+05
14,30,50,1.125513e+05
14,30,60,1.125513e+05
14,30,70,1.125513e+05
14,30,80,1.125513e+05
14,30,90,1.125513e+05
14,30,100,1.125513e+05
14,30,1,1.043540e+07
14,30,2,7.003293e+06
14,30,3,7.003280e+06
14,30,5,7.003207e+06
14,30,10,7.003207e+06
14,30,20,1.644589e+06
14,30,30,1.644589e+06
14,30,40,3.720890e+05
14,30,50,1.577218e+05
14,30,60,1.577218e+05
14,30,70,1.577218e+05
14,30,80,1.577218e+05
14,30,90,1.577218e+05
14,30,100,1.577218e+05
14,30,1,4.749384e+06
14,30,2,4.749361e+06
14,30,3,2.963645e+06
14,30,5,2.963645e+06
14,30,10,2.963645e+06
14,30,20,1.199031e+06
14,30,30,1.199031e+06
14,30,40,1.196735e+06
14,30,50,1.196735e+06
14,30,60,1.196735e+06
14,30,70,1.008322e+06
14,30,80,5.774160e+05
14,30,90,5.129471e+05
14,30,100,5.129471e+05
