funcid,dim,milestone,error
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,5.169322e+17
2,30,30,5.169322e+17
2,30,40,5.169322e+17
2,30,50,5.169322e+17
2,30,60,5.169322e+17
2,30,70,5.169322e+17
2,30,80,5.169322e+17
2,30,90,5.169322e+17
2,30,100,5.169322e+17
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,2.620228e+16
2,30,30,2.620228e+16
2,30,40,2.620228e+16
2,30,50,2.620228e+16
2,30,60,2.620228e+16
2,30,70,2.620228e+16
2,30,80,2.620228e+16
2,30,90,2.620228e+16
2,30,100,2.620228e+16
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,4.452647e+14
2,30,30,4.452647e+14
2,30,40,4.452647e+14
2,30,50,4.452647e+14
2,30,60,4.452647e+14
2,30,70,4.452647e+14
2,30,80,4.452647e+14
2,30,90,4.452647e+14
2,30,100,4.452647e+14
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,4.341076e+16
2,30,30,4.341076e+16
2,30,40,4.341076e+16
2,30,50,4.341076e+16
2,30,60,4.341076e+16
2,30,70,4.341076e+16
2,30,80,4.341076e+16
2,30,90,4.341076e+16
2,30,100,4.341076e+16
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,5.169322e+17
2,30,30,5.169322e+17
2,30,40,5.169322e+17
2,30,50,5.169322e+17
2,30,60,5.169322e+17
2,30,70,5.169322e+17
2,30,80,5.169322e+17
2,30,90,5.169322e+17
2,30,100,5.169322e+17
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,5.169322e+17
2,30,30,5.169322e+17
2,30,40,5.169322e+17
2,30,50,5.169322e+17
2,30,60,5.169322e+17
2,30,70,5.169322e+17
2,30,80,5.169322e+17
2,30,90,5.169322e+17
2,30,100,5.169322e+17
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,1.232213e+17
2,30,30,1.232213e+17
2,30,40,1.232213e+17
2,30,50,1.232213e+17
2,30,60,1.232213e+17
2,30,70,1.232213e+17
2,30,80,1.232213e+17
2,30,90,1.232213e+17
2,30,100,1.232213e+17
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,5.169322e+17
2,30,30,5.169322e+17
2,30,40,5.169322e+17
2,30,50,5.169322e+17
2,30,60,5.169322e+17
2,30,70,5.169322e+17
2,30,80,5.169322e+17
2,30,90,5.169322e+17
2,30,100,5.169322e+17
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,5.169322e+17
2,30,30,5.169322e+17
2,30,40,5.169322e+17
2,30,50,5.169322e+17
2,30,60,5.169322e+17
2,30,70,5.169322e+17
2,30,80,5.169322e+17
2,30,90,5.169322e+17
2,30,100,5.169322e+17
2,30,1,4.537185e+28
2,30,2,1.411403e+25
2,30,3,2.911562e+23
2,30,5,1.070031e+21
2,30,10,5.169322e+17
2,30,20,5.169322e+17
2,30,30,5.169322e+17
2,30,40,5.169322e+17
2,30,50,5.169322e+17
2,30,60,5.169322e+17
2,30,70,5.169322e+17
2,30,80,5.169322e+17
2,30,90,5.169322e+17
2,30,100,5.169322e+17
