funcid,dim,milestone,error
8,10,1,2.768811e+01
8,10,2,2.768811e+01
8,10,3,2.442182e+01
8,10,5,2.442182e+01
8,10,10,2.427091e+01
8,10,20,2.427091e+01
8,10,30,2.427091e+01
8,10,40,1.965740e+01
8,10,50,1.965740e+01
8,10,60,1.965740e+01
8,10,70,1.965740e+01
8,10,80,1.965740e+01
8,10,90,1.965740e+01
8,10,100,1.965740e+01
8,10,1,5.042094e+01
8,10,2,4.380152e+01
8,10,3,4.367697e+01
8,10,5,4.069687e+01
8,10,10,4.069687e+01
8,10,20,3.065423e+01
8,10,30,1.920038e+01
8,10,40,1.832108e+01
8,10,50,1.832108e+01
8,10,60,1.832108e+01
8,10,70,1.832108e+01
8,10,80,1.832108e+01
8,10,90,1.832108e+01
8,10,100,1.832108e+01
8,10,1,4.538912e+01
8,10,2,4.026407e+01
8,10,3,3.982178e+01
8,10,5,3.982178e+01
8,10,10,3.982178e+01
8,10,20,1.763632e+01
8,10,30,1.763632e+01
8,10,40,1.763632e+01
8,10,50,1.763632e+01
8,10,60,1.763632e+01
8,10,70,1.763632e+01
8,10,80,1.763632e+01
8,10,90,1.763632e+01
8,10,100,1.763632e+01
8,10,1,3.761571e+01
8,10,2,3.761571e+01
8,10,3,3.761571e+01
8,10,5,2.923296e+01
8,10,10,2.923296e+01
8,10,20,2.713785e+01
8,10,30,2.370003e+01
8,10,40,2.370003e+01
8,10,50,2.370003e+01
8,10,60,2.370003e+01
8,10,70,2.370003e+01
8,10,80,2.370003e+01
8,10,90,2.370003e+01
8,10,100,2.370003e+01
8,10,1,5.436269e+01
8,10,2,4.846652e+01
8,10,3,3.963999e+01
8,10,5,3.204120e+01
8,10,10,3.204120e+01
8,10,20,3.204120e+01
8,10,30,2.961848e+01
8,10,40,2.027836e+01
8,10,50,2.027836e+01
8,10,60,2.027836e+01
8,10,70,2.020879e+01
8,10,80,2.020879e+01
8,10,90,2.020879e+01
8,10,100,2.020879e+01
8,10,1,4.551245e+01
8,10,2,3.129289e+01
8,10,3,3.028902e+01
8,10,5,3.028902e+01
8,10,10,2.804614e+01
8,10,20,2.378605e+01
8,10,30,2.378605e+01
8,10,40,2.378605e+01
8,10,50,2.378605e+01
8,10,60,2.378605e+01
8,10,70,2.378605e+01
8,10,80,2.378605e+01
8,10,90,2.378605e+01
8,10,100,2.378605e+01
8,10,1,2.046297e+01
8,10,2,2.046297e+01
8,10,3,2.046297e+01
8,10,5,2.046297e+01
8,10,10,2.046297e+01
8,10,20,1.999495e+01
8,10,30,1.999495e+01
8,10,40,1.999495e+01
8,10,50,1.999495e+01
8,10,60,1.999495e+01
8,10,70,1.999495e+01
8,10,80,1.999495e+01
8,10,90,1.999495e+01
8,10,100,1.999495e+01
8,10,1,4.249568e+01
8,10,2,2.990277e+01
8,10,3,2.623852e+01
8,10,5,2.256993e+01
8,10,10,2.256993e+01
8,10,20,2.256993e+01
8,10,30,2.256993e+01
8,10,40,2.256993e+01
8,10,50,2.256993e+01
8,10,60,2.256993e+01
8,10,70,2.256993e+01
8,10,80,2.256993e+01
8,10,90,2.256993e+01
8,10,100,2.256993e+01
8,10,1,3.576237e+01
8,10,2,2.997199e+01
8,10,3,2.997199e+01
8,10,5,2.015819e+01
8,10,10,2.015819e+01
8,10,20,2.015819e+01
8,10,30,2.015819e+01
8,10,40,2.015819e+01
8,10,50,1.944417e+01
8,10,60,1.944417e+01
8,10,70,1.944417e+01
8,10,80,1.944417e+01
8,10,90,1.944417e+01
8,10,100,1.944417e+01
8,10,1,3.368137e+01
8,10,2,3.368137e+01
8,10,3,3.368137e+01
8,10,5,2.749605e+01
8,10,10,2.749605e+01
8,10,20,2.484547e+01
8,10,30,2.484547e+01
8,10,40,2.264743e+01
8,10,50,2.264743e+01
8,10,60,2.264743e+01
8,10,70,2.264743e+01
8,10,80,2.264743e+01
8,10,90,2.264743e+01
8,10,100,2.264743e+01
